epoch,block,loss,accuracy,condition,phase
0,0,1.3856966979801655,0.2584635416666667,average,train
0,0,,0.26347097023319377,binary,train
0,0,,0.25587135681003215,quaternary,train
0,0,,0.25629951735237494,ternary,train
0,0,1.3833637535572052,0.236328125,average,test
0,0,,0.22818253024811297,binary,test
0,0,,0.3411451152066673,quaternary,test
0,0,,0.16629502033913798,ternary,test
0,0,1.3843694925308228,0.2777777777777778,average,validation
0,0,,0.2777777777777778,binary,validation
0,0,,0.2222222222222222,quaternary,validation
0,0,,0.3333333333333333,ternary,validation
200,0,0.2502776486799121,0.9074300130208333,average,train
200,0,,0.9390071549731634,binary,train
200,0,,0.9081941995230196,quaternary,train
200,0,,0.8724597132668762,ternary,train
200,0,2.0520954579114914,0.5654296875,average,test
200,0,,0.6805629912830395,binary,test
200,0,,0.5476351558588402,quaternary,test
200,0,,0.4916271611527327,ternary,test
200,0,2.4366953372955322,0.5,average,validation
200,0,,0.5,binary,validation
200,0,,0.4444444444444444,quaternary,validation
200,0,,0.5555555555555556,ternary,validation
400,0,0.005528086832782719,0.9991455078125,average,train
400,0,,1.0,binary,train
400,0,,0.999352297008547,quaternary,train
400,0,,0.9981739513072625,ternary,train
400,0,2.06761384755373,0.6220703125,average,test
400,0,,0.6656922170088477,binary,test
400,0,,0.6381544489102629,quaternary,test
400,0,,0.5413147621870696,ternary,test
400,0,3.2803332805633545,0.4722222222222222,average,validation
400,0,,0.4444444444444444,binary,validation
400,0,,0.4722222222222222,quaternary,validation
400,0,,0.5,ternary,validation
600,0,0.0020751849169755587,0.999755859375,average,train
600,0,,1.0,binary,train
600,0,,0.9996189024390244,quaternary,train
600,0,,0.9996603260869565,ternary,train
600,0,2.184214349836111,0.6240234375,average,test
600,0,,0.7094031365539228,binary,test
600,0,,0.6471158350769951,quaternary,test
600,0,,0.5465102156850989,ternary,test
600,0,3.277106285095215,0.49074074074074076,average,validation
600,0,,0.5,binary,validation
600,0,,0.4722222222222222,quaternary,validation
600,0,,0.5,ternary,validation
800,0,0.0012782158664776944,0.999755859375,average,train
800,0,,1.0,binary,train
800,0,,0.9996366279069767,quaternary,train
800,0,,0.9996448863636364,ternary,train
800,0,2.385752573609352,0.5693359375,average,test
800,0,,0.6953744537626116,binary,test
800,0,,0.5416667168505404,quaternary,test
800,0,,0.49483227554434617,ternary,test
800,0,3.2923951148986816,0.4722222222222222,average,validation
800,0,,0.4444444444444444,binary,validation
800,0,,0.4166666666666667,quaternary,validation
800,0,,0.5555555555555556,ternary,validation
1000,0,0.0018898594344136654,0.999755859375,average,train
1000,0,,1.0,binary,train
1000,0,,0.9995777027027026,quaternary,train
1000,0,,0.9996448863636364,ternary,train
