epoch,block,loss,accuracy,condition,phase
0,0,1.3858308717608452,0.2624240451388889,average,train
0,0,,0.2643534671364174,binary,train
0,0,,0.25940363592349136,quaternary,train
0,0,,0.26260744884046916,ternary,train
0,0,1.3833536207675934,0.2666015625,average,test
0,0,,0.3524613116133252,binary,test
0,0,,0.25869914790890836,quaternary,test
0,0,,0.19201907039029817,ternary,test
0,0,1.384535312652588,0.2777777777777778,average,validation
0,0,,0.2777777777777778,binary,validation
0,0,,0.2222222222222222,quaternary,validation
0,0,,0.3333333333333333,ternary,validation
200,0,0.0477160470909439,0.9873046875,average,train
200,0,,0.9931877182086064,binary,train
200,0,,0.988867909542425,quaternary,train
200,0,,0.9794513352702574,ternary,train
200,0,1.7945062518119812,0.5751953125,average,test
200,0,,0.7242030764627543,binary,test
200,0,,0.47102975674025516,quaternary,test
200,0,,0.47318179171687985,ternary,test
200,0,2.1779699325561523,0.5462962962962963,average,validation
200,0,,0.5277777777777778,binary,validation
200,0,,0.5277777777777778,quaternary,validation
200,0,,0.5833333333333334,ternary,validation
400,0,0.08089989345171489,0.9730224609375,average,train
400,0,,0.9844452168056266,binary,train
400,0,,0.972816360388971,quaternary,train
400,0,,0.963116398362382,ternary,train
400,0,1.9653463177382946,0.59375,average,test
400,0,,0.5818575398216193,binary,test
400,0,,0.6021057647436086,quaternary,test
400,0,,0.565374148096595,ternary,test
400,0,2.502791166305542,0.5648148148148148,average,validation
400,0,,0.5833333333333334,binary,validation
400,0,,0.5277777777777778,quaternary,validation
400,0,,0.5833333333333334,ternary,validation
600,0,0.0014447617322730366,1.0,average,train
600,0,,1.0,binary,train
600,0,,1.0,quaternary,train
600,0,,1.0,ternary,train
600,0,2.352112591266632,0.5576171875,average,test
600,0,,0.7325557691836762,binary,test
600,0,,0.4856822075189285,quaternary,test
600,0,,0.48759638402157923,ternary,test
600,0,2.604952812194824,0.5648148148148148,average,validation
600,0,,0.6111111111111112,binary,validation
600,0,,0.5,quaternary,validation
600,0,,0.5833333333333334,ternary,validation
800,0,0.00032512982352272957,1.0,average,train
800,0,,1.0,binary,train
800,0,,1.0,quaternary,train
800,0,,1.0,ternary,train
800,0,2.620084434747696,0.59375,average,test
800,0,,0.7281891195045265,binary,test
800,0,,0.5725859533973023,quaternary,test
800,0,,0.5317974532271291,ternary,test
800,0,2.8853464126586914,0.5740740740740741,average,validation
800,0,,0.6388888888888888,binary,validation
800,0,,0.5277777777777778,quaternary,validation
800,0,,0.5555555555555556,ternary,validation
1000,0,1.6328620475292155e-05,1.0,average,train
1000,0,,1.0,binary,train
1000,0,,1.0,quaternary,train
1000,0,,1.0,ternary,train
