epoch,block,loss,accuracy,condition,phase
0,0,1.4104634337127209,0.2534857855902778,average,train
0,0,,0.2681578033632648,binary,train
0,0,,0.24641936236712927,quaternary,train
0,0,,0.24628046328284203,ternary,train
0,0,1.3996760100126266,0.2529296875,average,test
0,0,,0.2206455183846191,binary,test
0,0,,0.22706629454734945,quaternary,test
0,0,,0.334493594432416,ternary,test
0,0,1.3852033615112305,0.24074074074074073,average,validation
0,0,,0.1111111111111111,binary,validation
0,0,,0.2222222222222222,quaternary,validation
0,0,,0.3888888888888889,ternary,validation
200,0,0.0247176244520233,0.9917534722222222,average,train
200,0,,0.9981518984821213,binary,train
200,0,,0.9794387768734591,quaternary,train
200,0,,0.997820261537558,ternary,train
200,0,0.02682619309052825,0.9912109375,average,test
200,0,,0.9964285714285714,binary,test
200,0,,0.9791031749775911,quaternary,test
200,0,,0.9970238095238095,ternary,test
200,0,0.021049240604043007,0.9814814814814815,average,validation
200,0,,1.0,binary,validation
200,0,,0.9444444444444444,quaternary,validation
200,0,,1.0,ternary,validation
400,0,0.00589565179825513,0.9979248046875,average,train
400,0,,1.0,binary,train
400,0,,0.9942567466039594,quaternary,train
400,0,,0.9992864556305138,ternary,train
400,0,0.030662494699299714,0.9912109375,average,test
400,0,,1.0,binary,test
400,0,,0.9792767065251822,quaternary,test
400,0,,0.9935855263157894,ternary,test
400,0,0.015271318145096302,0.9907407407407407,average,validation
400,0,,1.0,binary,validation
400,0,,0.9722222222222222,quaternary,validation
400,0,,1.0,ternary,validation
600,0,0.001839167243247175,0.9993896484375,average,train
600,0,,1.0,binary,train
600,0,,0.9987679020382508,quaternary,train
600,0,,0.9992769281914894,ternary,train
600,0,0.02193891366232492,0.9951171875,average,test
600,0,,1.0,binary,test
600,0,,0.9836741087412408,quaternary,test
600,0,,1.0,ternary,test
600,0,0.0009196597966365516,1.0,average,validation
600,0,,1.0,binary,validation
600,0,,1.0,quaternary,validation
600,0,,1.0,ternary,validation
800,0,0.004386466145206214,0.9984130859375,average,train
800,0,,1.0,binary,train
800,0,,0.9960419460604617,quaternary,train
800,0,,0.9992415935672514,ternary,train
800,0,0.013495609750407311,0.994140625,average,test
800,0,,1.0,binary,test
800,0,,0.9827771448774356,quaternary,test
800,0,,1.0,ternary,test
800,0,0.009809241630136967,1.0,average,validation
800,0,,1.0,binary,validation
800,0,,1.0,quaternary,validation
800,0,,1.0,ternary,validation
1000,0,0.0025508514964371898,0.9991455078125,average,train
1000,0,,1.0,binary,train
1000,0,,0.9982412353506103,quaternary,train
1000,0,,0.999159343615495,ternary,train
1000,0,0.05513954913476482,0.9921875,average,test
1000,0,,1.0,binary,test
1000,0,,0.9767429017061371,quaternary,test
1000,0,,1.0,ternary,test
1000,0,0.0013754584360867739,1.0,average,validation
1000,0,,1.0,binary,validation
1000,0,,1.0,quaternary,validation
1000,0,,1.0,ternary,validation
1200,0,0.0017848358655783159,0.99951171875,average,train
1200,0,,1.0,binary,train
1200,0,,0.9986132797379219,quaternary,train
1200,0,,1.0,ternary,train
1200,0,0.02009961521957848,0.9951171875,average,test
1200,0,,1.0,binary,test
1200,0,,0.984719477382521,quaternary,test
1200,0,,1.0,ternary,test
1200,0,0.0001652627979638055,1.0,average,validation
1200,0,,1.0,binary,validation
1200,0,,1.0,quaternary,validation
1200,0,,1.0,ternary,validation
1400,0,0.0005684798917400258,0.9998779296875,average,train
1400,0,,1.0,binary,train
1400,0,,0.9996527777777777,quaternary,train
1400,0,,1.0,ternary,train
1400,0,0.031070655484313647,0.9931640625,average,test
1400,0,,1.0,binary,test
1400,0,,0.9793223449666948,quaternary,test
1400,0,,1.0,ternary,test
1400,0,0.00015898178389761597,1.0,average,validation
1400,0,,1.0,binary,validation
1400,0,,1.0,quaternary,validation
1400,0,,1.0,ternary,validation
1600,0,0.001023859104833491,0.99951171875,average,train
1600,0,,1.0,binary,train
1600,0,,0.9987007894373966,quaternary,train
1600,0,,0.9995777027027026,ternary,train
1600,0,0.02901639807924994,0.9921875,average,test
1600,0,,1.0,binary,test
1600,0,,0.9752679859822716,quaternary,test
1600,0,,0.996875,ternary,test
1600,0,0.0019826102070510387,1.0,average,validation
1600,0,,1.0,binary,validation
1600,0,,1.0,quaternary,validation
