epoch,block,loss,accuracy,condition,phase
0,0,1.4070419389754534,0.2482231987847222,average,train
0,0,,0.2446995678305639,binary,train
0,0,,0.2365547454798463,quaternary,train
0,0,,0.2631841867610688,ternary,train
0,0,1.4215331226587296,0.2021484375,average,test
0,0,,0.24381792351086778,binary,test
0,0,,0.1907435166095424,quaternary,test
0,0,,0.17727411477411475,ternary,test
0,0,1.3882473707199097,0.26851851851851855,average,validation
0,0,,0.19444444444444445,binary,validation
0,0,,0.25,quaternary,validation
0,0,,0.3611111111111111,ternary,validation
200,0,0.05799907149048522,0.9800211588541667,average,train
200,0,,0.9930786536303068,binary,train
200,0,,0.961130787793044,quaternary,train
200,0,,0.9859207252409803,ternary,train
200,0,0.06407631328329444,0.9833984375,average,test
200,0,,1.0,binary,test
200,0,,0.9608910776361873,quaternary,test
200,0,,0.9876367748639893,ternary,test
200,0,0.10734212398529053,0.9629629629629629,average,validation
200,0,,1.0,binary,validation
200,0,,0.9444444444444444,quaternary,validation
200,0,,0.9444444444444444,ternary,validation
400,0,0.01722312129641068,0.995361328125,average,train
400,0,,0.9988901289682539,binary,train
400,0,,0.9912875017473384,quaternary,train
400,0,,0.9961005331692647,ternary,train
400,0,0.04411387671461853,0.98046875,average,test
400,0,,0.9944444444444445,binary,test
400,0,,0.9596965250158185,quaternary,test
400,0,,0.98687986800386,ternary,test
400,0,0.10860658437013626,0.9722222222222222,average,validation
400,0,,0.9722222222222222,binary,validation
400,0,,0.9722222222222222,quaternary,validation
400,0,,0.9722222222222222,ternary,validation
600,0,0.006925263963694306,0.998291015625,average,train
600,0,,0.999198717948718,binary,train
600,0,,0.9975217362760321,quaternary,train
600,0,,0.9982519872099067,ternary,train
600,0,0.031869422979070805,0.9892578125,average,test
600,0,,1.0,binary,test
600,0,,0.9696965763255656,quaternary,test
600,0,,0.9962406015037594,ternary,test
600,0,0.036980707198381424,0.9814814814814815,average,validation
600,0,,1.0,binary,validation
600,0,,0.9444444444444444,quaternary,validation
600,0,,1.0,ternary,validation
800,0,0.005699564519090927,0.9976806640625,average,train
800,0,,1.0,binary,train
800,0,,0.9959544072099108,quaternary,train
800,0,,0.997033085675999,ternary,train
800,0,0.0658352577567598,0.9794921875,average,test
800,0,,0.9939327485380117,binary,test
800,0,,0.956268729665893,quaternary,test
800,0,,0.9823828948828949,ternary,test
800,0,0.018720503896474838,0.9907407407407407,average,validation
800,0,,1.0,binary,validation
800,0,,0.9722222222222222,quaternary,validation
800,0,,1.0,ternary,validation
1000,0,0.0042602168268786045,0.99853515625,average,train
1000,0,,0.9996936274509804,binary,train
1000,0,,0.9975636101148827,quaternary,train
1000,0,,0.9985449360307557,ternary,train
1000,0,0.03301008175458264,0.9892578125,average,test
1000,0,,1.0,binary,test
1000,0,,0.9732756499127124,quaternary,test
1000,0,,0.994343891402715,ternary,test
1000,0,0.0030401337426155806,1.0,average,validation
1000,0,,1.0,binary,validation
1000,0,,1.0,quaternary,validation
1000,0,,1.0,ternary,validation
1200,0,0.0031321956896590564,0.999267578125,average,train
1200,0,,1.0,binary,train
1200,0,,0.9987638663419913,quaternary,train
1200,0,,0.9989574162536412,ternary,train
1200,0,0.03250086167702193,0.9892578125,average,test
1200,0,,1.0,binary,test
1200,0,,0.9669772135329412,quaternary,test
1200,0,,0.9974489795918368,ternary,test
1200,0,0.04062969610095024,0.9907407407407407,average,validation
1200,0,,1.0,binary,validation
1200,0,,0.9722222222222222,quaternary,validation
1200,0,,1.0,ternary,validation
1400,0,0.004522864807597671,0.9985894097222222,average,train
1400,0,,0.9996603260869565,binary,train
1400,0,,0.998598231779295,quaternary,train
1400,0,,0.9977438411261941,ternary,train
1400,0,0.026830988967049052,0.9892578125,average,test
1400,0,,1.0,binary,test
1400,0,,0.9719363065874693,quaternary,test
1400,0,,0.9975961538461539,ternary,test
1400,0,0.0012944592162966728,1.0,average,validation
1400,0,,1.0,binary,validation
1400,0,,1.0,quaternary,validation
1400,0,,1.0,ternary,validation
1600,0,0.003220704188493073,0.998779296875,average,train
1600,0,,0.998388657127756,binary,train
1600,0,,0.9981089502329277,quaternary,train
1600,0,,0.9996744791666666,ternary,train
1600,0,0.052233667968948794,0.98828125,average,test
1600,0,,0.9962406015037594,binary,test
1600,0,,0.9824544490504193,quaternary,test
1600,0,,0.9842379385964912,ternary,test
1600,0,0.05242963507771492,0.9814814814814815,average,validation
1600,0,,1.0,binary,validation
1600,0,,0.9722222222222222,quaternary,validation
1600,0,,0.9722222222222222,ternary,validation
1800,0,0.002832148416075597,0.9991455078125,average,train
1800,0,,0.9996936274509804,binary,train
1800,0,,0.9989800830814941,quaternary,train
1800,0,,0.9988070436507936,ternary,train
1800,0,0.03887101782629543,0.9873046875,average,test
1800,0,,1.0,binary,test
1800,0,,0.965809004252417,quaternary,test
1800,0,,0.997093023255814,ternary,test
1800,0,0.009297562763094902,0.9907407407407407,average,validation
1800,0,,1.0,binary,validation
1800,0,,0.9722222222222222,quaternary,validation
1800,0,,1.0,ternary,validation
2000,0,0.005053818955047973,0.99853515625,average,train
2000,0,,0.9993351063829787,binary,train
2000,0,,0.997320392634168,quaternary,train
2000,0,,0.9991547880116959,ternary,train
2000,0,0.02084351582493582,0.994140625,average,test
2000,0,,1.0,binary,test
2000,0,,0.982339306124048,quaternary,test
2000,0,,1.0,ternary,test
2000,0,0.013539384119212627,0.9907407407407407,average,validation
2000,0,,1.0,binary,validation
2000,0,,0.9722222222222222,quaternary,validation
2000,0,,1.0,ternary,validation
2200,0,0.002685731441857797,0.9993896484375,average,train
2200,0,,1.0,binary,train
2200,0,,0.9992460029069767,quaternary,train
2200,0,,0.9989004167096376,ternary,train
2200,0,0.01771418632597488,0.9921875,average,test
2200,0,,1.0,binary,test
2200,0,,0.9778973407544836,quaternary,test
2200,0,,0.9969512195121951,ternary,test
2200,0,0.005402057897299528,1.0,average,validation
2200,0,,1.0,binary,validation
2200,0,,1.0,quaternary,validation
2200,0,,1.0,ternary,validation
2400,0,0.004760003417629832,0.99853515625,average,train
2400,0,,0.999609375,binary,train
2400,0,,0.9982510217709426,quaternary,train
2400,0,,0.9977528939295924,ternary,train
2400,0,0.03788564737988054,0.990234375,average,test
2400,0,,1.0,binary,test
2400,0,,0.9707114599922106,quaternary,test
2400,0,,1.0,ternary,test
2400,0,0.001060761627741158,1.0,average,validation
2400,0,,1.0,binary,validation
2400,0,,1.0,quaternary,validation
2400,0,,1.0,ternary,validation
2600,0,0.0008122282808784576,0.999755859375,average,train
2600,0,,1.0,binary,train
2600,0,,0.9991529304029304,quaternary,train
2600,0,,1.0,ternary,train
2600,0,0.035584959666266514,0.9912109375,average,test
2600,0,,1.0,binary,test
2600,0,,0.9714778985187148,quaternary,test
2600,0,,1.0,ternary,test
2600,0,0.018452927470207214,0.9907407407407407,average,validation
2600,0,,1.0,binary,validation
2600,0,,1.0,quaternary,validation
2600,0,,0.9722222222222222,ternary,validation
2800,0,0.001209215414121445,0.9996337890625,average,train
2800,0,,0.9997051886792453,binary,train
2800,0,,0.9992491418764302,quaternary,train
2800,0,,1.0,ternary,train
2800,0,0.023408406731505238,0.990234375,average,test
2800,0,,1.0,binary,test
2800,0,,0.9730477601159886,quaternary,test
2800,0,,0.9957983193277311,ternary,test
2800,0,0.05254015326499939,0.9907407407407407,average,validation
2800,0,,1.0,binary,validation
2800,0,,0.9722222222222222,quaternary,validation
2800,0,,1.0,ternary,validation
3000,0,0.00019188915233314674,1.0,average,train
3000,0,,1.0,binary,train
3000,0,,1.0,quaternary,train
3000,0,,1.0,ternary,train
3000,0,0.017084679995292618,0.9951171875,average,test
3000,0,,1.0,binary,test
3000,0,,0.989172335600907,quaternary,test
3000,0,,0.9967948717948718,ternary,test
3000,0,0.0016863819910213351,1.0,average,validation
3000,0,,1.0,binary,validation
3000,0,,1.0,quaternary,validation
3000,0,,1.0,ternary,validation
3200,0,0.0011611751451994223,0.999755859375,average,train
3200,0,,1.0,binary,train
3200,0,,0.9992468786295006,quaternary,train
3200,0,,1.0,ternary,train
3200,0,0.01920326086383284,0.9951171875,average,test
3200,0,,1.0,binary,test
3200,0,,0.9849064431944867,quaternary,test
3200,0,,1.0,ternary,test
3200,0,0.013169238343834877,0.9907407407407407,average,validation
3200,0,,1.0,binary,validation
3200,0,,0.9722222222222222,quaternary,validation
3200,0,,1.0,ternary,validation
3400,0,0.0007385520611791208,0.999755859375,average,train
3400,0,,1.0,binary,train
3400,0,,0.9993052124505929,quaternary,train
3400,0,,1.0,ternary,train
3400,0,0.03581559075928453,0.986328125,average,test
3400,0,,1.0,binary,test
3400,0,,0.9604304252121262,quaternary,test
3400,0,,1.0,ternary,test
3400,0,0.008457399904727936,0.9907407407407407,average,validation
3400,0,,1.0,binary,validation
3400,0,,1.0,quaternary,validation
3400,0,,0.9722222222222222,ternary,validation
3600,0,0.0020233960520101846,0.999755859375,average,train
3600,0,,1.0,binary,train
3600,0,,0.9992976641414142,quaternary,train
3600,0,,1.0,ternary,train
3600,0,0.02368702704336556,0.994140625,average,test
3600,0,,1.0,binary,test
3600,0,,0.9853718102073366,quaternary,test
3600,0,,0.9975961538461539,ternary,test
3600,0,0.008183365687727928,1.0,average,validation
3600,0,,1.0,binary,validation
3600,0,,1.0,quaternary,validation
3600,0,,1.0,ternary,validation
3800,0,0.0009367370492725513,0.999755859375,average,train
3800,0,,1.0,binary,train
3800,0,,0.9992904974489796,quaternary,train
3800,0,,1.0,ternary,train
3800,0,0.03601309254258922,0.9912109375,average,test
3800,0,,1.0,binary,test
3800,0,,0.9774314584633521,quaternary,test
3800,0,,0.9970238095238095,ternary,test
3800,0,0.001252099871635437,1.0,average,validation
3800,0,,1.0,binary,validation
3800,0,,1.0,quaternary,validation
3800,0,,1.0,ternary,validation
4000,0,0.0013449236076610305,0.999755859375,average,train
4000,0,,0.9996448863636364,binary,train
4000,0,,1.0,quaternary,train
4000,0,,0.9996366279069767,ternary,train
4000,0,0.02312824326122609,0.994140625,average,test
4000,0,,1.0,binary,test
4000,0,,0.9824735675769511,quaternary,test
4000,0,,1.0,ternary,test
4000,0,0.0025628607254475355,1.0,average,validation
4000,0,,1.0,binary,validation
4000,0,,1.0,quaternary,validation
4000,0,,1.0,ternary,validation
