epoch,block,loss,accuracy,condition,phase
0,0,1.4041852690279484,0.25862630208333337,average,train
0,0,,0.2665027836492701,binary,train
0,0,,0.2554464413835298,quaternary,train
0,0,,0.2533650927137423,ternary,train
0,0,1.3952451050281525,0.2578125,average,test
0,0,,0.3532767232767233,binary,test
0,0,,0.2208673691051273,quaternary,test
0,0,,0.2657584435068129,ternary,test
0,0,1.393767237663269,0.25925925925925924,average,validation
0,0,,0.25,binary,validation
0,0,,0.25,quaternary,validation
0,0,,0.2777777777777778,ternary,validation
200,0,0.026866489974054275,0.9911431206597222,average,train
200,0,,0.9988829151532956,binary,train
200,0,,0.9813676248151186,quaternary,train
200,0,,0.9933475627185548,ternary,train
200,0,0.04530798644736933,0.98828125,average,test
200,0,,1.0,binary,test
200,0,,0.9608568176754106,quaternary,test
200,0,,1.0,ternary,test
200,0,0.09247399866580963,0.9814814814814815,average,validation
200,0,,1.0,binary,validation
200,0,,0.9722222222222222,quaternary,validation
200,0,,0.9722222222222222,ternary,validation
400,0,0.01723955726947679,0.99462890625,average,train
400,0,,0.9991776315789473,binary,train
400,0,,0.9883003504242369,quaternary,train
400,0,,0.996164187314041,ternary,train
400,0,0.04016883569420315,0.9892578125,average,test
400,0,,1.0,binary,test
400,0,,0.9771611881150208,quaternary,test
400,0,,0.9888262195121951,ternary,test
400,0,0.07070332020521164,0.9814814814814815,average,validation
400,0,,1.0,binary,validation
400,0,,0.9444444444444444,quaternary,validation
400,0,,1.0,ternary,validation
600,0,0.0026671558165389797,0.9991455078125,average,train
600,0,,1.0,binary,train
600,0,,0.9976757369614513,quaternary,train
600,0,,1.0,ternary,train
600,0,0.01986500223074472,0.9931640625,average,test
600,0,,1.0,binary,test
600,0,,0.9798792692814432,quaternary,test
600,0,,1.0,ternary,test
600,0,0.018444271758198738,0.9907407407407407,average,validation
600,0,,1.0,binary,validation
600,0,,0.9722222222222222,quaternary,validation
600,0,,1.0,ternary,validation
800,0,0.0022340937902072255,0.9996337890625,average,train
800,0,,0.9993111070736433,binary,train
800,0,,0.9995535714285715,quaternary,train
800,0,,1.0,ternary,train
800,0,0.03536115426203423,0.9951171875,average,test
800,0,,1.0,binary,test
800,0,,0.9855016878009053,quaternary,test
800,0,,1.0,ternary,test
