epoch,block,loss,accuracy,condition,phase
0,0,1.4041488971561193,0.2562391493055556,average,train
0,0,,0.2624490746478555,binary,train
0,0,,0.25101460741159876,quaternary,train
0,0,,0.25627148113200815,ternary,train
0,0,1.4293635189533234,0.2666015625,average,test
0,0,,0.3807353858715714,binary,test
0,0,,0.22432667241986243,quaternary,test
0,0,,0.22093469634230506,ternary,test
0,0,1.4206392765045166,0.24074074074074073,average,validation
0,0,,0.1388888888888889,binary,validation
0,0,,0.25,quaternary,validation
0,0,,0.3333333333333333,ternary,validation
200,0,0.09746558690676466,0.9619547526041667,average,train
200,0,,0.98090666376366,binary,train
200,0,,0.9390643137233354,quaternary,train
200,0,,0.9655899231475672,ternary,train
200,0,0.1938186888000928,0.9267578125,average,test
200,0,,0.9708125519232571,binary,test
200,0,,0.8771890591176914,quaternary,test
200,0,,0.9303407395566923,ternary,test
200,0,0.24567067623138428,0.9259259259259259,average,validation
200,0,,0.9166666666666666,binary,validation
200,0,,0.9166666666666666,quaternary,validation
200,0,,0.9444444444444444,ternary,validation
400,0,0.00857010645563605,0.996826171875,average,train
400,0,,0.9996279761904762,binary,train
400,0,,0.9926842528199019,quaternary,train
400,0,,0.998112601500668,ternary,train
400,0,0.020980812127163517,0.9912109375,average,test
400,0,,1.0,binary,test
400,0,,0.9763773731165035,quaternary,test
400,0,,0.9970238095238095,ternary,test
400,0,0.059996768832206726,0.9814814814814815,average,validation
400,0,,0.9722222222222222,binary,validation
400,0,,0.9722222222222222,quaternary,validation
400,0,,1.0,ternary,validation
600,0,0.008434605873844703,0.997314453125,average,train
600,0,,0.9996603260869565,binary,train
600,0,,0.9949250132551566,quaternary,train
600,0,,0.9973574124875229,ternary,train
600,0,0.012005084583506687,0.9951171875,average,test
600,0,,1.0,binary,test
600,0,,0.9896718146718146,quaternary,test
600,0,,0.9935515873015873,ternary,test
600,0,0.015478723682463169,0.9907407407407407,average,validation
600,0,,1.0,binary,validation
600,0,,0.9722222222222222,quaternary,validation
600,0,,1.0,ternary,validation
