epoch,block,loss,accuracy,condition,phase
0,0,1.3864609152078629,0.2527940538194444,average,train
0,0,,0.2517763486391019,binary,train
0,0,,0.2574961666999488,quaternary,train
0,0,,0.2508511019110383,ternary,train
0,0,1.3824432045221329,0.3154296875,average,test
0,0,,0.4088449238560147,binary,test
0,0,,0.2538462160547885,quaternary,test
0,0,,0.3165220012132143,ternary,test
0,0,1.386277675628662,0.24074074074074073,average,validation
0,0,,0.2777777777777778,binary,validation
0,0,,0.2222222222222222,quaternary,validation
0,0,,0.2222222222222222,ternary,validation
200,0,8.086123489192687e-05,1.0,average,train
200,0,,1.0,binary,train
200,0,,1.0,quaternary,train
200,0,,1.0,ternary,train
200,0,0.7827314517926425,0.8701171875,average,test
200,0,,0.9432892231111473,binary,test
200,0,,0.7955278483944737,quaternary,test
200,0,,0.8513035172473226,ternary,test
200,0,7.687584400177002,0.3148148148148148,average,validation
200,0,,0.3055555555555556,binary,validation
200,0,,0.2777777777777778,quaternary,validation
200,0,,0.3611111111111111,ternary,validation
400,0,5.4978746943934453e-08,1.0,average,train
400,0,,1.0,binary,train
400,0,,1.0,quaternary,train
400,0,,1.0,ternary,train
400,0,1.1774253284092993,0.875,average,test
400,0,,0.9479779520698378,binary,test
400,0,,0.802114935651521,quaternary,test
400,0,,0.880517672727919,ternary,test
400,0,12.673076629638672,0.3148148148148148,average,validation
400,0,,0.3333333333333333,binary,validation
400,0,,0.25,quaternary,validation
400,0,,0.3611111111111111,ternary,validation
600,0,0.0,1.0,average,train
600,0,,1.0,binary,train
600,0,,1.0,quaternary,train
600,0,,1.0,ternary,train
600,0,1.3655599951016484,0.884765625,average,test
600,0,,0.9525393781852017,binary,test
600,0,,0.8155735860429045,quaternary,test
600,0,,0.8711612545701252,ternary,test
600,0,15.346210479736328,0.2962962962962963,average,validation
600,0,,0.2777777777777778,binary,validation
600,0,,0.25,quaternary,validation
600,0,,0.3611111111111111,ternary,validation
800,0,0.0,1.0,average,train
800,0,,1.0,binary,train
800,0,,1.0,quaternary,train
800,0,,1.0,ternary,train
800,0,1.4025877634630888,0.8818359375,average,test
800,0,,0.9501096834486864,binary,test
800,0,,0.8079289757861187,quaternary,test
800,0,,0.8864838003810737,ternary,test
800,0,15.918354988098145,0.2962962962962963,average,validation
800,0,,0.2777777777777778,binary,validation
800,0,,0.25,quaternary,validation
800,0,,0.3611111111111111,ternary,validation
1000,0,0.0,1.0,average,train
1000,0,,1.0,binary,train
1000,0,,1.0,quaternary,train
1000,0,,1.0,ternary,train
1000,0,1.4189492017030716,0.8828125,average,test
1000,0,,0.9519472155832682,binary,test
1000,0,,0.8113207972582973,quaternary,test
1000,0,,0.8887414432664753,ternary,test
1000,0,16.18714714050293,0.2962962962962963,average,validation
1000,0,,0.2777777777777778,binary,validation
1000,0,,0.25,quaternary,validation
1000,0,,0.3611111111111111,ternary,validation
1200,0,0.0,1.0,average,train
1200,0,,1.0,binary,train
1200,0,,1.0,quaternary,train
1200,0,,1.0,ternary,train
1200,0,1.4836224541068077,0.8525390625,average,test
1200,0,,0.9482582233278725,binary,test
1200,0,,0.7849716103302903,quaternary,test
1200,0,,0.8286307587011288,ternary,test
1200,0,16.36465835571289,0.2962962962962963,average,validation
1200,0,,0.2777777777777778,binary,validation
1200,0,,0.25,quaternary,validation
1200,0,,0.3611111111111111,ternary,validation
1400,0,0.0,1.0,average,train
1400,0,,1.0,binary,train
1400,0,,1.0,quaternary,train
1400,0,,1.0,ternary,train
