stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0681083697681758,False,corr,pe_layer0,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.028972277196822,False,corr,pe_layer1,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0149921934224009,False,corr,pe_layer2,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.015274725734119,False,corr,pe_layer3,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0345718959334098,False,corr,pe_avg,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.033632999932566,False,corr,attn_out_layer0,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0075250148044055,False,corr,attn_out_layer1,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.0145229117347168,False,corr,attn_out_layer2,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0168469190981898,False,corr,attn_out_layer3,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0243411096028913,False,corr,attn_out_avg,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0340167134905626,False,corr,mlp_layer0,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0583066480937348,False,corr,mlp_layer1,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.001148033028278,False,corr,mlp_layer2,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0349954882767427,False,corr,mlp_layer3,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0467956687715685,False,corr,mlp_avg,HIP-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0429078212426769,False,corr,pe_layer0,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0068912751068876,False,corr,pe_layer1,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0112486247083695,False,corr,pe_layer2,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.031386214635889,False,corr,pe_layer3,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.011060538644077,False,corr,pe_avg,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0166559042453181,False,corr,attn_out_layer0,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0266759849132795,False,corr,attn_out_layer1,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0334271002265238,False,corr,attn_out_layer2,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.0045622665367011,False,corr,attn_out_layer3,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0033884033975404,False,corr,attn_out_avg,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0100082218431076,False,corr,mlp_layer0,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0379229317189955,False,corr,mlp_layer1,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
-0.0142866622103251,False,corr,mlp_layer2,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
0.010480476425983,False,corr,mlp_layer3,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0152025450572891,False,corr,mlp_avg,AMY-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0510061468503763,False,corr,pe_layer0,pTHA-rh,0,learn-0.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
