stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0678534889477632,False,corr,pe_layer0,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0395911651203418,False,corr,pe_layer1,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0266036131140464,False,corr,pe_layer2,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.020341134179076,False,corr,pe_layer3,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0379568367504987,False,corr,pe_avg,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0407333921179618,False,corr,attn_out_layer0,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0130970403379965,False,corr,attn_out_layer1,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
-0.0189771150273048,False,corr,attn_out_layer2,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0053348709206377,False,corr,attn_out_layer3,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0290583412403143,False,corr,attn_out_avg,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.055026028336836,False,corr,mlp_layer0,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0723131542615463,False,corr,mlp_layer1,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
-0.0046651197078004,False,corr,mlp_layer2,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0405886584432397,False,corr,mlp_layer3,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0604781348357187,False,corr,mlp_avg,HIP-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0428880898841792,False,corr,pe_layer0,AMY-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0120511743556122,False,corr,pe_layer1,AMY-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0092604254974076,False,corr,pe_layer2,AMY-rh,0,learn-0.8,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
