stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0675947646431552,False,corr,pe_layer0,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0302347820479403,False,corr,pe_layer1,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.010957956105972,False,corr,pe_layer2,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.0016646011563853,False,corr,pe_layer3,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0308109629669921,False,corr,pe_avg,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0343201109748778,False,corr,attn_out_layer0,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0227347213424198,False,corr,attn_out_layer1,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0092150968551942,False,corr,attn_out_layer2,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0241432411080107,False,corr,attn_out_layer3,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0304389126618105,False,corr,attn_out_avg,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0035822547606093,False,corr,mlp_layer0,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0120352454580572,False,corr,mlp_layer1,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0407447577598309,False,corr,mlp_layer2,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.105887543590602,False,corr,mlp_layer3,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.0965481173830455,False,corr,mlp_avg,HIP-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
0.0431812451721305,False,corr,pe_layer0,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0042369830743025,False,corr,pe_layer1,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0172138792751768,False,corr,pe_layer2,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.0347110612397093,False,corr,pe_layer3,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0017213539276188,False,corr,pe_avg,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0094097863543768,False,corr,attn_out_layer0,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0050519453208765,False,corr,attn_out_layer1,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
-0.0283145174987154,False,corr,attn_out_layer2,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.021916095153668,False,corr,attn_out_layer3,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0051780797099791,False,corr,attn_out_avg,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0101019144162335,False,corr,mlp_layer0,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0112543815490397,False,corr,mlp_layer1,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.0304029860639077,False,corr,mlp_layer2,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0732701700397392,False,corr,mlp_layer3,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0652627749964284,False,corr,mlp_avg,AMY-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0512868040215347,False,corr,pe_layer0,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0083882768327593,False,corr,pe_layer1,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0091192756284199,False,corr,pe_layer2,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.0294831784611323,False,corr,pe_layer3,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
0.0025159855639605,False,corr,pe_avg,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0158825575783776,False,corr,attn_out_layer0,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.00292027340835,False,corr,attn_out_layer1,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0174907803295766,False,corr,attn_out_layer2,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0266360183682814,False,corr,attn_out_layer3,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0084134504272056,False,corr,attn_out_avg,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0249473720355914,False,corr,mlp_layer0,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.0004216049774697,False,corr,mlp_layer1,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0327468862683694,False,corr,mlp_layer2,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.055950305603894,False,corr,mlp_layer3,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0466634432175444,False,corr,mlp_avg,pTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0682754839893332,False,corr,pe_layer0,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0249106688608162,False,corr,pe_layer1,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0021565686503826,False,corr,pe_layer2,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0097685198918131,False,corr,pe_layer3,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0197790683777291,False,corr,pe_avg,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0324384103675116,False,corr,attn_out_layer0,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0140347824897565,False,corr,attn_out_layer1,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0061297636357344,False,corr,attn_out_layer2,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0197221067618242,False,corr,attn_out_layer3,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
0.0178085672224891,False,corr,attn_out_avg,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.037800705217785,False,corr,mlp_layer0,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0151860980063835,False,corr,mlp_layer1,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0083774662623358,False,corr,mlp_layer2,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0559721224891729,False,corr,mlp_layer3,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.0474324353884651,False,corr,mlp_avg,aTHA-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0913677587207106,False,corr,pe_layer0,NAc-rh,0,learn-0.1,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
