stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0679532992809986,False,corr,pe_layer0,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0177758725717384,False,corr,pe_layer1,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0081106833904393,False,corr,pe_layer2,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0014202112698897,False,corr,pe_layer3,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0166043112645903,False,corr,pe_avg,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0241616593520106,False,corr,attn_out_layer0,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0004998183892628,False,corr,attn_out_layer1,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
0.012462743961134,False,corr,attn_out_layer2,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0538818594882255,False,corr,attn_out_layer3,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
0.0175487390190367,False,corr,attn_out_avg,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0215487281287177,False,corr,mlp_layer0,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0037870690565237,False,corr,mlp_layer1,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0426707685649323,False,corr,mlp_layer2,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.1279449612238352,False,corr,mlp_layer3,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.1181020700981163,False,corr,mlp_avg,HIP-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
0.0433009876049148,False,corr,pe_layer0,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0090922699752948,False,corr,pe_layer1,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0287126472150288,False,corr,pe_layer2,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0278641499996871,False,corr,pe_layer3,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0037005776411389,False,corr,pe_avg,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0012143936068506,False,corr,attn_out_layer0,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0243733886105912,False,corr,attn_out_layer1,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.0148172424568796,False,corr,attn_out_layer2,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0368968754798933,False,corr,attn_out_layer3,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
-0.0001645141671549,False,corr,attn_out_avg,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0026305379137848,False,corr,mlp_layer0,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
-0.0374259515416484,False,corr,mlp_layer1,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.0575964376447157,False,corr,mlp_layer2,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.1000164472284424,False,corr,mlp_layer3,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.0887873317340936,False,corr,mlp_avg,AMY-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
0.0510052249280578,False,corr,pe_layer0,pTHA-rh,0,learn-0.05,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
