stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0679827016546448,False,corr,pe_layer0,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0321993828481441,False,corr,pe_layer1,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0015242821046679,False,corr,pe_layer2,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0067436618999193,False,corr,pe_layer3,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0233739497140104,False,corr,pe_avg,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0171593130903297,False,corr,attn_out_layer0,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0133884946218482,False,corr,attn_out_layer1,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0102056461842483,False,corr,attn_out_layer2,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0121554278705563,False,corr,attn_out_layer3,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0019095433761854,False,corr,attn_out_avg,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0356087429623462,False,corr,mlp_layer0,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0294833981165796,False,corr,mlp_layer1,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-7.175491982749156e-05,False,corr,mlp_layer2,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0870451984023335,False,corr,mlp_layer3,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0659986420178516,False,corr,mlp_avg,HIP-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0421931147321709,False,corr,pe_layer0,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0166496048897078,False,corr,pe_layer1,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0226675839104778,False,corr,pe_layer2,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
-0.0317342172987393,False,corr,pe_layer3,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.000270991964891,False,corr,pe_avg,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0107618603538025,False,corr,attn_out_layer0,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0347399889728886,False,corr,attn_out_layer1,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
-0.029846270756054,False,corr,attn_out_layer2,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.0,n/a
-0.0086630025322716,False,corr,attn_out_layer3,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.017125365879658,False,corr,attn_out_avg,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.031572260575,False,corr,mlp_layer0,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0053638013474703,False,corr,mlp_layer1,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0198865566677085,False,corr,mlp_layer2,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
0.0643488326591594,False,corr,mlp_layer3,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0336415161610457,False,corr,mlp_avg,AMY-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0500613464372547,False,corr,pe_layer0,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.035924715104774,False,corr,pe_layer1,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0056455166695471,False,corr,pe_layer2,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0070848781185816,False,corr,pe_layer3,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0281454801338955,False,corr,pe_avg,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0302712775136838,False,corr,attn_out_layer0,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0079008746322162,False,corr,attn_out_layer1,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
0.0015042185874474,False,corr,attn_out_layer2,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
0.0208085447674518,False,corr,attn_out_layer3,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0160300736540085,False,corr,attn_out_avg,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0326420869471293,False,corr,mlp_layer0,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0339500735142221,False,corr,mlp_layer1,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
-0.0007835490446886,False,corr,mlp_layer2,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0258038785543347,False,corr,mlp_layer3,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0195016129775268,False,corr,mlp_avg,pTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0663793407261913,False,corr,pe_layer0,aTHA-rh,0,learn-1.4,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
