stat,permutation,compare_method,model,parcel,it,pe,fmethod,cmethod,amethod,epoch,p_FDR,percentile,network
0.0688046842388736,False,corr,pe_layer0,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0316813954132002,False,corr,pe_layer1,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
0.0136107929053526,False,corr,pe_layer2,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0009334489394792,False,corr,pe_layer3,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0226694624065201,False,corr,pe_avg,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0206582596874155,False,corr,attn_out_layer0,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.013188798699004,False,corr,attn_out_layer1,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
-0.0003783106302217,False,corr,attn_out_layer2,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0087047875601898,False,corr,attn_out_layer3,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.006510743222187,False,corr,attn_out_avg,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0395905623981081,False,corr,mlp_layer0,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
-0.0121366714447009,False,corr,mlp_layer1,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0269169196412502,False,corr,mlp_layer2,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0596253381232079,False,corr,mlp_layer3,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,1.0,n/a
0.0117539882858121,False,corr,mlp_avg,HIP-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.7,n/a
0.0424860931636964,False,corr,pe_layer0,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.9,n/a
0.0082222756251279,False,corr,pe_layer1,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
0.0155819193444682,False,corr,pe_layer2,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
-0.0023243595115199,False,corr,pe_layer3,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.5,n/a
0.0093659282776077,False,corr,pe_avg,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.8,n/a
-0.0081502764922403,False,corr,attn_out_layer0,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.2,n/a
0.0059161820505651,False,corr,attn_out_layer1,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.6,n/a
-0.0179400776334359,False,corr,attn_out_layer2,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.1,n/a
-0.0171908627333208,False,corr,attn_out_layer3,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.3,n/a
-0.0177593882312115,False,corr,attn_out_avg,AMY-rh,0,learn-1.9,crossnobis,corr,euclidean,4000,1.0,0.4,n/a
