epoch,block,loss,accuracy,condition,phase
0,0,1.4142918400466442,0.2494574652777778,average,train
0,0,,0.2583759447570047,binary,train
0,0,,0.2391415201477477,quaternary,train
0,0,,0.2528217428456164,ternary,train
0,0,1.377400740981102,0.2978515625,average,test
0,0,,0.32767771751075603,binary,test
0,0,,0.31303795938104445,quaternary,test
0,0,,0.22220148498660103,ternary,test
0,0,1.4028493165969849,0.2222222222222222,average,validation
0,0,,0.2222222222222222,binary,validation
0,0,,0.19444444444444445,quaternary,validation
0,0,,0.25,ternary,validation
200,0,0.01889177573775669,0.993896484375,average,train
200,0,,0.9985498008935509,binary,train
200,0,,0.9879691653064591,quaternary,train
200,0,,0.9950931320695583,ternary,train
200,0,0.030060793382290285,0.986328125,average,test
200,0,,1.0,binary,test
200,0,,0.9619377054462648,quaternary,test
200,0,,0.9912033336771,ternary,test
200,0,0.01273965835571289,1.0,average,validation
200,0,,1.0,binary,validation
200,0,,1.0,quaternary,validation
200,0,,1.0,ternary,validation
400,0,0.005048352558333136,0.998046875,average,train
400,0,,0.9992282774390244,binary,train
400,0,,0.9955991822524611,quaternary,train
400,0,,0.9992894056847546,ternary,train
400,0,0.027005774229110102,0.9912109375,average,test
400,0,,0.9910615299334812,binary,test
400,0,,0.9883310504300695,quaternary,test
400,0,,0.9943068068068068,ternary,test
400,0,0.004568638280034065,1.0,average,validation
400,0,,1.0,binary,validation
400,0,,1.0,quaternary,validation
400,0,,1.0,ternary,validation
600,0,0.004517358909993163,0.99853515625,average,train
600,0,,0.9993090986394557,binary,train
600,0,,0.9974403231216458,quaternary,train
600,0,,0.9987638663419913,ternary,train
600,0,0.025628385508753126,0.9951171875,average,test
600,0,,1.0,binary,test
600,0,,0.9926287375415282,quaternary,test
600,0,,0.9936868686868687,ternary,test
600,0,0.0014019409427419305,1.0,average,validation
600,0,,1.0,binary,validation
600,0,,1.0,quaternary,validation
600,0,,1.0,ternary,validation
800,0,0.0036227770607979437,0.9986572265625,average,train
800,0,,1.0,binary,train
800,0,,0.9973337433021354,quaternary,train
800,0,,0.9985799031337341,ternary,train
800,0,0.02842576630609983,0.9931640625,average,test
800,0,,1.0,binary,test
800,0,,0.9793433586976388,quaternary,test
800,0,,1.0,ternary,test
800,0,0.0008156493422575295,1.0,average,validation
800,0,,1.0,binary,validation
800,0,,1.0,quaternary,validation
800,0,,1.0,ternary,validation
1000,0,0.0022208005869970293,0.9990234375,average,train
1000,0,,1.0,binary,train
1000,0,,0.9984909433430045,quaternary,train
1000,0,,0.9984170220843015,ternary,train
1000,0,0.018606841331575197,0.994140625,average,test
1000,0,,1.0,binary,test
1000,0,,0.9837283205826006,quaternary,test
1000,0,,1.0,ternary,test
1000,0,0.011811632663011551,0.9907407407407407,average,validation
1000,0,,1.0,binary,validation
1000,0,,0.9722222222222222,quaternary,validation
1000,0,,1.0,ternary,validation
1200,0,0.0018643382382208529,0.9996337890625,average,train
1200,0,,1.0,binary,train
1200,0,,0.9992728625541125,quaternary,train
1200,0,,0.9996744791666667,ternary,train
1200,0,0.08029951224307297,0.962890625,average,test
1200,0,,1.0,binary,test
1200,0,,0.9454118603963324,quaternary,test
1200,0,,0.9966216216216216,ternary,test
1200,0,0.023860998451709747,0.9907407407407407,average,validation
1200,0,,1.0,binary,validation
1200,0,,0.9722222222222222,quaternary,validation
1200,0,,1.0,ternary,validation
1400,0,0.00033326104764341835,0.9998779296875,average,train
1400,0,,1.0,binary,train
1400,0,,0.999609375,quaternary,train
1400,0,,1.0,ternary,train
1400,0,0.016491327170570003,0.9951171875,average,test
1400,0,,0.9969512195121951,binary,test
1400,0,,0.9913024726854514,quaternary,test
1400,0,,0.9972826086956521,ternary,test
1400,0,0.003163824323564768,1.0,average,validation
1400,0,,1.0,binary,validation
1400,0,,1.0,quaternary,validation
1400,0,,1.0,ternary,validation
1600,0,0.002182357020700465,0.999267578125,average,train
1600,0,,1.0,binary,train
1600,0,,0.9988070459451126,quaternary,train
1600,0,,0.9990324456236896,ternary,train
1600,0,0.012167882994162937,0.998046875,average,test
