epoch,block,loss,accuracy,condition,phase
0,0,1.4139983765780926,0.2503526475694444,average,train
0,0,,0.2658140596349786,binary,train
0,0,,0.23557430119681255,quaternary,train
0,0,,0.2531975528402876,ternary,train
0,0,1.3899674266576767,0.267578125,average,test
0,0,,0.35952910033792385,binary,test
0,0,,0.22215681144252572,quaternary,test
0,0,,0.2517331967461703,ternary,test
0,0,1.4239813089370728,0.18518518518518517,average,validation
0,0,,0.2222222222222222,binary,validation
0,0,,0.19444444444444445,quaternary,validation
0,0,,0.1388888888888889,ternary,validation
200,0,0.01978098792824312,0.993896484375,average,train
200,0,,0.9996527777777777,binary,train
200,0,,0.9840548215451603,quaternary,train
200,0,,0.9979229992737053,ternary,train
200,0,0.03419979212048929,0.98828125,average,test
200,0,,1.0,binary,test
200,0,,0.9750574097846242,quaternary,test
200,0,,0.9901944627554384,ternary,test
200,0,0.03490762040019035,0.9907407407407407,average,validation
200,0,,1.0,binary,validation
200,0,,0.9722222222222222,quaternary,validation
200,0,,1.0,ternary,validation
400,0,0.00662027195085102,0.9979248046875,average,train
400,0,,0.9993088942307693,binary,train
400,0,,0.9963374514101369,quaternary,train
400,0,,0.998107187950938,ternary,train
400,0,0.021202930774961715,0.9931640625,average,test
400,0,,1.0,binary,test
400,0,,0.9796132841192325,quaternary,test
400,0,,1.0,ternary,test
400,0,0.01240041758865118,0.9907407407407407,average,validation
400,0,,1.0,binary,validation
400,0,,1.0,quaternary,validation
400,0,,0.9722222222222222,ternary,validation
600,0,0.005067513035783122,0.9986572265625,average,train
600,0,,1.0,binary,train
600,0,,0.9967471194621575,quaternary,train
600,0,,0.9993611806424698,ternary,train
600,0,0.032826141290570376,0.9921875,average,test
600,0,,1.0,binary,test
600,0,,0.9759757236693393,quaternary,test
600,0,,1.0,ternary,test
600,0,0.015130821615457535,0.9907407407407407,average,validation
600,0,,1.0,binary,validation
600,0,,1.0,quaternary,validation
600,0,,0.9722222222222222,ternary,validation
800,0,0.0006072439732633939,0.9998779296875,average,train
800,0,,1.0,binary,train
800,0,,1.0,quaternary,train
800,0,,0.9995777027027026,ternary,train
800,0,0.014987596079777177,0.998046875,average,test
800,0,,1.0,binary,test
800,0,,0.9936454311454311,quaternary,test
800,0,,1.0,ternary,test
800,0,0.00015295342018362135,1.0,average,validation
800,0,,1.0,binary,validation
800,0,,1.0,quaternary,validation
800,0,,1.0,ternary,validation
1000,0,0.0022907289890667926,0.9993896484375,average,train
1000,0,,1.0,binary,train
1000,0,,0.9985324622273152,quaternary,train
1000,0,,0.9996448863636364,ternary,train
1000,0,0.02443651720386697,0.9931640625,average,test
1000,0,,1.0,binary,test
1000,0,,0.9787872456602229,quaternary,test
1000,0,,1.0,ternary,test
1000,0,0.038308966904878616,0.9907407407407407,average,validation
1000,0,,1.0,binary,validation
1000,0,,1.0,quaternary,validation
1000,0,,0.9722222222222222,ternary,validation
1200,0,0.002399160527090771,0.9991455078125,average,train
1200,0,,1.0,binary,train
1200,0,,0.9975172864163508,quaternary,train
1200,0,,1.0,ternary,train
1200,0,0.010795294052513782,0.998046875,average,test
1200,0,,1.0,binary,test
1200,0,,0.9933712121212122,quaternary,test
1200,0,,1.0,ternary,test
1200,0,0.03722440451383591,0.9907407407407407,average,validation
1200,0,,1.0,binary,validation
1200,0,,0.9722222222222222,quaternary,validation
1200,0,,1.0,ternary,validation
1400,0,0.0013576884209669515,0.999267578125,average,train
1400,0,,1.0,binary,train
1400,0,,0.9984935591356603,quaternary,train
1400,0,,0.9992211246200609,ternary,train
1400,0,0.015561533753498225,0.9970703125,average,test
1400,0,,1.0,binary,test
1400,0,,0.9914222219646748,quaternary,test
1400,0,,1.0,ternary,test
1400,0,0.03033127263188362,0.9907407407407407,average,validation
1400,0,,1.0,binary,validation
1400,0,,0.9722222222222222,quaternary,validation
1400,0,,1.0,ternary,validation
1600,0,0.00015434548322446062,1.0,average,train
1600,0,,1.0,binary,train
1600,0,,1.0,quaternary,train
1600,0,,1.0,ternary,train
1600,0,0.013835289933695094,0.9970703125,average,test
1600,0,,1.0,binary,test
1600,0,,0.9910680522918186,quaternary,test
1600,0,,1.0,ternary,test
1600,0,0.00048150913789868355,1.0,average,validation
1600,0,,1.0,binary,validation
1600,0,,1.0,quaternary,validation
1600,0,,1.0,ternary,validation
1800,0,0.0012012028374357442,0.999755859375,average,train
1800,0,,1.0,binary,train
1800,0,,0.9991665184921763,quaternary,train
1800,0,,1.0,ternary,train
1800,0,0.013174024862621536,0.9970703125,average,test
1800,0,,1.0,binary,test
1800,0,,0.9913696172248804,quaternary,test
1800,0,,1.0,ternary,test
1800,0,0.02931659296154976,0.9907407407407407,average,validation
1800,0,,1.0,binary,validation
1800,0,,0.9722222222222222,quaternary,validation
1800,0,,1.0,ternary,validation
2000,0,0.0016630968228241727,0.9996337890625,average,train
2000,0,,1.0,binary,train
2000,0,,0.9992167919799498,quaternary,train
2000,0,,0.9996189024390244,ternary,train
2000,0,0.01605971278695506,0.99609375,average,test
2000,0,,1.0,binary,test
2000,0,,0.9878986401471157,quaternary,test
2000,0,,1.0,ternary,test
2000,0,0.043871015310287476,0.9907407407407407,average,validation
2000,0,,1.0,binary,validation
2000,0,,0.9722222222222222,quaternary,validation
2000,0,,1.0,ternary,validation
2200,0,0.0016347436575046004,0.99951171875,average,train
2200,0,,1.0,binary,train
2200,0,,0.9985188429633868,quaternary,train
2200,0,,1.0,ternary,train
2200,0,0.010160368619381188,0.998046875,average,test
2200,0,,1.0,binary,test
2200,0,,0.9946590909090909,quaternary,test
2200,0,,1.0,ternary,test
2200,0,0.001574972178786993,1.0,average,validation
2200,0,,1.0,binary,validation
2200,0,,1.0,quaternary,validation
2200,0,,1.0,ternary,validation
2400,0,0.0020086089283068986,0.9996337890625,average,train
2400,0,,0.9996811224489797,binary,train
2400,0,,0.9995265151515151,quaternary,train
2400,0,,0.9996936274509804,ternary,train
2400,0,0.008362386997305293,0.9970703125,average,test
2400,0,,1.0,binary,test
2400,0,,0.9908737357865265,quaternary,test
2400,0,,1.0,ternary,test
2400,0,0.03448494151234627,0.9907407407407407,average,validation
2400,0,,1.0,binary,validation
2400,0,,0.9722222222222222,quaternary,validation
2400,0,,1.0,ternary,validation
2600,0,0.0007797216891560765,0.999755859375,average,train
2600,0,,1.0,binary,train
2600,0,,0.9993154761904762,quaternary,train
2600,0,,1.0,ternary,train
2600,0,0.006429767036479461,0.9970703125,average,test
2600,0,,1.0,binary,test
2600,0,,0.9914400761013424,quaternary,test
2600,0,,1.0,ternary,test
2600,0,4.215866283630021e-05,1.0,average,validation
2600,0,,1.0,binary,validation
2600,0,,1.0,quaternary,validation
2600,0,,1.0,ternary,validation
2800,0,0.004393007677577998,0.99853515625,average,train
2800,0,,0.9991629464285714,binary,train
2800,0,,0.9985166124592673,quaternary,train
2800,0,,0.9976508534364462,ternary,train
2800,0,0.016570044504028658,0.99609375,average,test
2800,0,,1.0,binary,test
2800,0,,0.9863987363987363,quaternary,test
2800,0,,1.0,ternary,test
2800,0,0.00013734381354879588,1.0,average,validation
2800,0,,1.0,binary,validation
2800,0,,1.0,quaternary,validation
2800,0,,1.0,ternary,validation
3000,0,0.0001200358784387845,1.0,average,train
3000,0,,1.0,binary,train
3000,0,,1.0,quaternary,train
3000,0,,1.0,ternary,train
3000,0,0.008881339556637613,0.9970703125,average,test
3000,0,,1.0,binary,test
3000,0,,0.9914112050739958,quaternary,test
3000,0,,1.0,ternary,test
3000,0,0.00343337026424706,1.0,average,validation
3000,0,,1.0,binary,validation
3000,0,,1.0,quaternary,validation
3000,0,,1.0,ternary,validation
3200,0,0.0006269200556658916,0.9998779296875,average,train
3200,0,,1.0,binary,train
3200,0,,0.9996744791666666,quaternary,train
3200,0,,1.0,ternary,train
3200,0,0.012231570191147512,0.99609375,average,test
3200,0,,1.0,binary,test
3200,0,,0.9880706155019656,quaternary,test
3200,0,,1.0,ternary,test
3200,0,4.267398253432475e-05,1.0,average,validation
3200,0,,1.0,binary,validation
3200,0,,1.0,quaternary,validation
3200,0,,1.0,ternary,validation
3400,0,0.00012928055255656545,1.0,average,train
3400,0,,1.0,binary,train
3400,0,,1.0,quaternary,train
3400,0,,1.0,ternary,train
3400,0,0.014270220757566676,0.9951171875,average,test
3400,0,,1.0,binary,test
3400,0,,0.9857282011309128,quaternary,test
3400,0,,1.0,ternary,test
3400,0,0.0019799438305199146,1.0,average,validation
3400,0,,1.0,binary,validation
3400,0,,1.0,quaternary,validation
3400,0,,1.0,ternary,validation
3600,0,0.0001778569879959946,1.0,average,train
3600,0,,1.0,binary,train
3600,0,,1.0,quaternary,train
3600,0,,1.0,ternary,train
3600,0,0.0034511728631514416,0.998046875,average,test
3600,0,,1.0,binary,test
3600,0,,0.994593023255814,quaternary,test
3600,0,,1.0,ternary,test
3600,0,0.018963852897286415,0.9907407407407407,average,validation
3600,0,,1.0,binary,validation
3600,0,,0.9722222222222222,quaternary,validation
3600,0,,1.0,ternary,validation
3800,0,0.00010908537846887612,1.0,average,train
3800,0,,1.0,binary,train
3800,0,,1.0,quaternary,train
3800,0,,1.0,ternary,train
3800,0,0.01174331750348756,0.99609375,average,test
3800,0,,1.0,binary,test
3800,0,,0.9879360465116279,quaternary,test
3800,0,,1.0,ternary,test
3800,0,0.07853221148252487,0.9907407407407407,average,validation
3800,0,,1.0,binary,validation
3800,0,,0.9722222222222222,quaternary,validation
3800,0,,1.0,ternary,validation
4000,0,2.844980676997011e-05,1.0,average,train
4000,0,,1.0,binary,train
4000,0,,1.0,quaternary,train
4000,0,,1.0,ternary,train
4000,0,0.0011000556239650905,1.0,average,test
4000,0,,1.0,binary,test
4000,0,,1.0,quaternary,test
4000,0,,1.0,ternary,test
4000,0,0.00015031911607366055,1.0,average,validation
4000,0,,1.0,binary,validation
4000,0,,1.0,quaternary,validation
4000,0,,1.0,ternary,validation
