rho,roi
0.26423469840472485,L_10v_ROI
0.2251415516428727,L_10v_ROI
0.1703557940409734,L_10v_ROI
0.1656247188221053,L_10v_ROI
0.1840712637408818,L_10v_ROI
0.24775552698896733,L_10v_ROI
0.19391756517613123,L_10v_ROI
0.2177475436383939,L_10v_ROI
0.20289582226406316,L_10v_ROI
0.18038228480137936,L_10v_ROI
0.19472906688056363,L_10v_ROI
0.16496165145763242,L_10v_ROI
0.12426269778008907,L_10v_ROI
0.279140865666753,L_10v_ROI
0.17679704950922945,L_10v_ROI
0.14800880037238692,L_10v_ROI
0.28309747700881055,L_10v_ROI
0.2601766315197125,L_10v_ROI
0.1919589226560548,L_10v_ROI
0.09948428054202746,L_10v_ROI
0.17732383382737982,L_10v_ROI
0.1267877405406885,L_10v_ROI
0.13589474645695127,L_10v_ROI
0.28797955694704597,L_10v_ROI
0.2522740493202425,L_10v_ROI
0.24227577193355626,L_10v_ROI
0.130837085147194,L_10v_ROI
0.2447957467037885,L_10v_ROI
0.21482319940737282,L_10v_ROI
0.21228864822688961,L_10v_ROI
0.20161631614689754,L_10v_ROI
0.33506927176465745,L_10v_ROI
0.18019042363939597,L_10v_ROI
0.2159265559395524,L_10v_ROI
0.18603370675797495,L_10v_ROI
0.058487042629639524,L_10v_ROI
0.23291073959421466,L_10v_ROI
0.15735302855943245,L_10v_ROI
0.2536179697557475,L_10v_ROI
0.2928487581512127,L_10v_ROI
0.28631722033292395,L_10v_ROI
0.26162724264579723,L_10v_ROI
0.18954501836280918,L_10v_ROI
0.12080081802850204,L_10v_ROI
0.1941480803528461,L_10v_ROI
0.3225321401443818,L_10v_ROI
0.2328556320732469,L_10v_ROI
0.26174151473166074,L_10v_ROI
0.24420117747505224,L_10v_ROI
0.26912323512704345,L_10v_ROI
0.1577167934822402,L_10v_ROI
0.2671926827418516,L_10v_ROI
0.334918396690441,L_10v_ROI
0.2269413566498309,L_10v_ROI
0.3182364461875379,L_10v_ROI
0.1690632211740919,L_10v_ROI
0.2681503559467748,L_10v_ROI
0.3745583297631248,L_10v_ROI
0.14471857415945683,L_10v_ROI
0.26607962926060513,L_10v_ROI
0.18977430331978468,L_10v_ROI
0.3341993742464383,L_10v_ROI
0.1775041756562396,L_10v_ROI
0.29340674568113334,L_10v_ROI
0.22723963856980772,L_10v_ROI
0.22941176566681712,L_10v_ROI
0.3069755946186015,L_10v_ROI
0.20396879268932383,L_10v_ROI
0.15567482283899364,L_10v_ROI
0.07313665141790704,L_10v_ROI
0.20037702868609886,L_10v_ROI
0.22390949523427586,L_10v_ROI
0.14333592609410006,L_10v_ROI
0.2692739099641847,L_10v_ROI
0.19286501340602547,L_10v_ROI
0.21860876798695736,L_10v_ROI
0.362765861884151,L_10v_ROI
0.20346049761712437,L_10v_ROI
0.21772278935449563,L_10v_ROI
0.22490234743402948,L_10v_ROI
0.2909743178638422,L_10v_ROI
0.17996873736683378,L_10v_ROI
0.20276160758543282,L_10v_ROI
0.15875211040853954,L_10v_ROI
0.2544075189837714,L_10v_ROI
0.20556628162236087,L_10v_ROI
0.26686744455638095,L_10v_ROI
0.1569398455241738,L_10v_ROI
0.25679682879165955,L_10v_ROI
0.26500266750352064,L_10v_ROI
0.25428258355458944,L_10v_ROI
0.1937081060826531,L_10v_ROI
0.15101262467011464,L_10v_ROI
0.23674329590858492,L_10v_ROI
0.18454992621777433,L_10v_ROI
0.22809685955062728,L_10v_ROI
0.2753556665692028,L_10v_ROI
0.2241691044883626,L_10v_ROI
0.2540701605361869,L_10v_ROI
0.1284046386973759,L_10v_ROI
0.2355929398667299,L_10v_ROI
0.2985760152696595,L_10v_ROI
0.22245541513178396,L_10v_ROI
0.23210291720424508,L_10v_ROI
0.2654240920258839,L_10v_ROI
0.12411816888458187,L_10v_ROI
0.15948075976064024,L_10v_ROI
0.22409554354901487,L_10v_ROI
0.2514163796197132,L_10v_ROI
0.2723120654554154,L_10v_ROI
0.3623943644434442,L_10v_ROI
0.1529143951052378,L_10v_ROI
0.3129772228045637,L_10v_ROI
0.11923894983772927,L_10v_ROI
0.24296736343741648,L_10v_ROI
0.2803664005620579,L_10v_ROI
0.28836875468110235,L_10v_ROI
0.32608055322207075,L_10v_ROI
0.23993152074256144,L_10v_ROI
0.2077999466575014,L_10v_ROI
0.2518040592378697,L_10v_ROI
0.29484114863579636,L_10v_ROI
0.1999154612358221,L_10v_ROI
0.17890512074799114,L_10v_ROI
