rho,roi
0.21465976278336243,R_24dv_ROI
0.17941943853805303,R_24dv_ROI
0.23592581970998322,R_24dv_ROI
0.16277148598602179,R_24dv_ROI
0.2771477895561566,R_24dv_ROI
0.27625260225098097,R_24dv_ROI
0.2753873299209944,R_24dv_ROI
0.1661962082906957,R_24dv_ROI
0.21962111444638913,R_24dv_ROI
0.2578077377171435,R_24dv_ROI
0.2583019404390403,R_24dv_ROI
0.17876019579085736,R_24dv_ROI
0.19069181858842643,R_24dv_ROI
0.1284550797269005,R_24dv_ROI
0.11587303964233785,R_24dv_ROI
0.23194789411599506,R_24dv_ROI
0.2491818769976365,R_24dv_ROI
0.24758721967606256,R_24dv_ROI
0.20389652714963608,R_24dv_ROI
0.18988946831052195,R_24dv_ROI
0.20346687829126553,R_24dv_ROI
0.2450979553191503,R_24dv_ROI
0.22322787655759174,R_24dv_ROI
0.12495352803357224,R_24dv_ROI
0.2310828854557834,R_24dv_ROI
0.2742404803526707,R_24dv_ROI
0.15703583113463865,R_24dv_ROI
0.24183710011740756,R_24dv_ROI
0.15122786643477806,R_24dv_ROI
0.21239678469307352,R_24dv_ROI
0.24517777653748224,R_24dv_ROI
0.19504424597332834,R_24dv_ROI
0.24058666213217303,R_24dv_ROI
0.18921101544044894,R_24dv_ROI
0.2088664107015322,R_24dv_ROI
0.24352885143521819,R_24dv_ROI
0.20284005230446278,R_24dv_ROI
0.18172457975947473,R_24dv_ROI
0.25197846619607533,R_24dv_ROI
0.16557023877253002,R_24dv_ROI
0.26870948743287326,R_24dv_ROI
0.24660953505565775,R_24dv_ROI
0.26094666386648074,R_24dv_ROI
0.21083121260014775,R_24dv_ROI
0.2685604245525163,R_24dv_ROI
0.1907376237493926,R_24dv_ROI
0.2396742379132903,R_24dv_ROI
0.1896484229166192,R_24dv_ROI
0.255253257735196,R_24dv_ROI
0.15007237091646222,R_24dv_ROI
0.2267612915949757,R_24dv_ROI
0.33165892749757175,R_24dv_ROI
0.05050793682702532,R_24dv_ROI
0.290627124548154,R_24dv_ROI
0.34269699084487637,R_24dv_ROI
0.18875951360407997,R_24dv_ROI
0.2590682457583569,R_24dv_ROI
0.2221442437767107,R_24dv_ROI
0.21475581025278934,R_24dv_ROI
0.12464630946441288,R_24dv_ROI
0.2663167199064914,R_24dv_ROI
0.21176187103138186,R_24dv_ROI
0.19613126562982816,R_24dv_ROI
0.303626344647192,R_24dv_ROI
0.15441638389248888,R_24dv_ROI
0.26721877076285117,R_24dv_ROI
0.19640058535367477,R_24dv_ROI
0.19044966033207916,R_24dv_ROI
0.3195792904851455,R_24dv_ROI
