rho,roi
0.4680833332079538,L_FEF_ROI
0.5235981608710868,L_FEF_ROI
0.4784623841678992,L_FEF_ROI
0.43324235105756814,L_FEF_ROI
0.48867756299337817,L_FEF_ROI
0.5059555971590767,L_FEF_ROI
0.43665269570870635,L_FEF_ROI
0.524644108536373,L_FEF_ROI
0.5039994099859975,L_FEF_ROI
0.3962278881335394,L_FEF_ROI
0.4642562007318409,L_FEF_ROI
0.46476115307421567,L_FEF_ROI
0.5108123981144258,L_FEF_ROI
0.41308124248089584,L_FEF_ROI
0.5395917605618359,L_FEF_ROI
0.46089481976049973,L_FEF_ROI
0.4333618986127498,L_FEF_ROI
0.47541789466405315,L_FEF_ROI
0.5225163441120694,L_FEF_ROI
0.5067137863252115,L_FEF_ROI
0.46669179376464437,L_FEF_ROI
0.4714156612543401,L_FEF_ROI
0.5708989957289693,L_FEF_ROI
0.531132428941884,L_FEF_ROI
0.5195141645366813,L_FEF_ROI
0.5304186959563093,L_FEF_ROI
0.47755787847374953,L_FEF_ROI
0.4010724841961459,L_FEF_ROI
0.45703872668147333,L_FEF_ROI
0.4718258632222602,L_FEF_ROI
0.4502048263533579,L_FEF_ROI
0.4325919147454135,L_FEF_ROI
0.5007330307099231,L_FEF_ROI
0.5462827078637329,L_FEF_ROI
0.46941211019503093,L_FEF_ROI
0.4686205095943569,L_FEF_ROI
0.452945394810353,L_FEF_ROI
0.42480780655870937,L_FEF_ROI
0.4190461220227755,L_FEF_ROI
0.5887474705887357,L_FEF_ROI
0.4631291407442459,L_FEF_ROI
0.5469814924560435,L_FEF_ROI
0.4691526646924664,L_FEF_ROI
0.4574226042395552,L_FEF_ROI
0.5233478501777702,L_FEF_ROI
0.5016533163188058,L_FEF_ROI
0.42591335575611045,L_FEF_ROI
0.433760386076685,L_FEF_ROI
0.4175193280513767,L_FEF_ROI
0.40675891379079887,L_FEF_ROI
0.4483069067517297,L_FEF_ROI
0.5054385532499861,L_FEF_ROI
0.5111940475897156,L_FEF_ROI
0.5050960396502743,L_FEF_ROI
0.47046230958187824,L_FEF_ROI
0.4372664116058411,L_FEF_ROI
0.4753435353876448,L_FEF_ROI
0.5106549301730886,L_FEF_ROI
0.4579273051492128,L_FEF_ROI
0.45159956752672004,L_FEF_ROI
0.5353563364920431,L_FEF_ROI
0.5354856289282032,L_FEF_ROI
0.4878172104998141,L_FEF_ROI
0.6314246278093368,L_FEF_ROI
0.41630750774645153,L_FEF_ROI
0.4382118065516567,L_FEF_ROI
0.46052277344761805,L_FEF_ROI
0.4477918497704666,L_FEF_ROI
0.5051469080183354,L_FEF_ROI
0.5160438803429995,L_FEF_ROI
0.5161501576033438,L_FEF_ROI
