rho,roi
0.2713638162152838,R_OP2-3_ROI
0.2614094130956218,R_OP2-3_ROI
0.3301494832740836,R_OP2-3_ROI
0.21121225972313634,R_OP2-3_ROI
0.26273146474022036,R_OP2-3_ROI
0.3674924200310459,R_OP2-3_ROI
0.28615662270320463,R_OP2-3_ROI
0.24234571414870204,R_OP2-3_ROI
0.30178430204181345,R_OP2-3_ROI
0.33635558630902235,R_OP2-3_ROI
0.2972450725590621,R_OP2-3_ROI
0.22818290793616872,R_OP2-3_ROI
0.27468096724464053,R_OP2-3_ROI
0.3096057454720317,R_OP2-3_ROI
0.27278841828152206,R_OP2-3_ROI
0.3172901827090753,R_OP2-3_ROI
0.3235848817982307,R_OP2-3_ROI
0.24398747801088091,R_OP2-3_ROI
0.20424790649164243,R_OP2-3_ROI
0.22938842308393076,R_OP2-3_ROI
0.1892295687532104,R_OP2-3_ROI
0.3824339877533941,R_OP2-3_ROI
0.2255850098885202,R_OP2-3_ROI
0.18829368668450533,R_OP2-3_ROI
0.3233495658912747,R_OP2-3_ROI
0.30846679736110594,R_OP2-3_ROI
0.2737374548591034,R_OP2-3_ROI
0.33773236060001594,R_OP2-3_ROI
0.28175220281052715,R_OP2-3_ROI
0.3966741042133218,R_OP2-3_ROI
0.35943994222447695,R_OP2-3_ROI
0.2635027445407675,R_OP2-3_ROI
0.31355495748080187,R_OP2-3_ROI
0.2848156904367998,R_OP2-3_ROI
0.2638268828180438,R_OP2-3_ROI
0.2564018370267379,R_OP2-3_ROI
0.226492840637432,R_OP2-3_ROI
0.2794940897233765,R_OP2-3_ROI
0.28263301606197405,R_OP2-3_ROI
0.19091125121086702,R_OP2-3_ROI
0.2583745543005398,R_OP2-3_ROI
0.2494599032871621,R_OP2-3_ROI
0.20731462226439556,R_OP2-3_ROI
0.20779093955204617,R_OP2-3_ROI
0.24993593753603346,R_OP2-3_ROI
0.33303085363707985,R_OP2-3_ROI
0.25231354262763767,R_OP2-3_ROI
0.33058508558197786,R_OP2-3_ROI
0.24253029996113717,R_OP2-3_ROI
0.22266270510320546,R_OP2-3_ROI
0.34501645991212254,R_OP2-3_ROI
0.2712418284860405,R_OP2-3_ROI
0.21917355383059645,R_OP2-3_ROI
0.2949539446806378,R_OP2-3_ROI
0.3005401356376681,R_OP2-3_ROI
0.31153498128640383,R_OP2-3_ROI
0.2665480800213853,R_OP2-3_ROI
0.29548303371052864,R_OP2-3_ROI
0.29081238337210885,R_OP2-3_ROI
0.28096991875771526,R_OP2-3_ROI
0.23145327239379757,R_OP2-3_ROI
0.40347793682019006,R_OP2-3_ROI
0.285875178507544,R_OP2-3_ROI
0.24799669794371776,R_OP2-3_ROI
0.2645053693680834,R_OP2-3_ROI
0.28309738029291354,R_OP2-3_ROI
0.26556601521087186,R_OP2-3_ROI
0.29064821528528595,R_OP2-3_ROI
0.3101847844582973,R_OP2-3_ROI
0.3160083924937188,R_OP2-3_ROI
0.215759383238444,R_OP2-3_ROI
0.25715775679813785,R_OP2-3_ROI
0.2645512508737291,R_OP2-3_ROI
0.2877604947054633,R_OP2-3_ROI
0.3140144521537718,R_OP2-3_ROI
0.2755432337678519,R_OP2-3_ROI
0.34479432445724645,R_OP2-3_ROI
0.3573950892029708,R_OP2-3_ROI
0.3336966241700136,R_OP2-3_ROI
0.3494793261050543,R_OP2-3_ROI
0.24458368500692462,R_OP2-3_ROI
0.28453303992258905,R_OP2-3_ROI
0.19076431379458628,R_OP2-3_ROI
0.3167062964151496,R_OP2-3_ROI
0.3366636498320634,R_OP2-3_ROI
0.2499071246342427,R_OP2-3_ROI
0.2612981754024323,R_OP2-3_ROI
0.24312732877001958,R_OP2-3_ROI
0.22968546205814291,R_OP2-3_ROI
0.3737725920793955,R_OP2-3_ROI
0.3190198697141693,R_OP2-3_ROI
0.3859747352785964,R_OP2-3_ROI
0.2615843171272281,R_OP2-3_ROI
0.3676305898524843,R_OP2-3_ROI
0.23383922621108733,R_OP2-3_ROI
0.3247963795161088,R_OP2-3_ROI
0.3213923244473267,R_OP2-3_ROI
0.2670394764755918,R_OP2-3_ROI
0.3032259997404599,R_OP2-3_ROI
0.24758538300795654,R_OP2-3_ROI
0.24187702735300254,R_OP2-3_ROI
0.21772830139135907,R_OP2-3_ROI
0.26421179936463574,R_OP2-3_ROI
0.3474270646535857,R_OP2-3_ROI
0.2691532567475578,R_OP2-3_ROI
0.19706801308943955,R_OP2-3_ROI
0.28786121617216487,R_OP2-3_ROI
0.29101379490858614,R_OP2-3_ROI
0.227282546265757,R_OP2-3_ROI
0.30899489863733703,R_OP2-3_ROI
0.3320646765693821,R_OP2-3_ROI
0.20849927583582598,R_OP2-3_ROI
0.34723323127545846,R_OP2-3_ROI
0.2813442144047275,R_OP2-3_ROI
0.3537690178194365,R_OP2-3_ROI
0.2752076523018163,R_OP2-3_ROI
0.2557922536618229,R_OP2-3_ROI
0.2988832508135669,R_OP2-3_ROI
0.3346576238536177,R_OP2-3_ROI
0.3116159724040005,R_OP2-3_ROI
0.33284269431730706,R_OP2-3_ROI
0.22851222543200322,R_OP2-3_ROI
0.3658865758647635,R_OP2-3_ROI
0.31411674058868455,R_OP2-3_ROI
0.23591863821687725,R_OP2-3_ROI
0.4032148474324603,R_OP2-3_ROI
0.16987029239371826,R_OP2-3_ROI
0.3105577207018272,R_OP2-3_ROI
0.2296260630547871,R_OP2-3_ROI
0.30590218527318214,R_OP2-3_ROI
0.43492070768815116,R_OP2-3_ROI
0.2768175118987941,R_OP2-3_ROI
0.2473027944305794,R_OP2-3_ROI
0.27400715293166356,R_OP2-3_ROI
0.2999547090812111,R_OP2-3_ROI
0.3118487822588193,R_OP2-3_ROI
0.1953596139515985,R_OP2-3_ROI
0.3449701647708061,R_OP2-3_ROI
0.3517612225619907,R_OP2-3_ROI
0.2027690898494255,R_OP2-3_ROI
0.36442000576559025,R_OP2-3_ROI
0.24584725485879771,R_OP2-3_ROI
0.2895977893769508,R_OP2-3_ROI
0.3120070278669228,R_OP2-3_ROI
0.3506833109515429,R_OP2-3_ROI
0.272579928589465,R_OP2-3_ROI
0.23074769126259012,R_OP2-3_ROI
0.2692161315876355,R_OP2-3_ROI
0.2332203698447229,R_OP2-3_ROI
0.4886279869197796,R_OP2-3_ROI
0.23296666649392347,R_OP2-3_ROI
0.24996227446279293,R_OP2-3_ROI
0.2938132291740429,R_OP2-3_ROI
0.4057365221591686,R_OP2-3_ROI
0.3461247689768242,R_OP2-3_ROI
0.27824589379370246,R_OP2-3_ROI
0.203625475335857,R_OP2-3_ROI
0.20381454448025133,R_OP2-3_ROI
0.20859931290251577,R_OP2-3_ROI
0.26748325531141154,R_OP2-3_ROI
0.30591486450289435,R_OP2-3_ROI
0.18579015334496518,R_OP2-3_ROI
0.3923594961862045,R_OP2-3_ROI
0.3009181956825753,R_OP2-3_ROI
0.34339024872892826,R_OP2-3_ROI
0.19470103669001987,R_OP2-3_ROI
0.2515801532802261,R_OP2-3_ROI
0.4206218121750388,R_OP2-3_ROI
0.28337109981191155,R_OP2-3_ROI
0.4052149814723408,R_OP2-3_ROI
0.3068025946017075,R_OP2-3_ROI
0.3673983897280184,R_OP2-3_ROI
0.3133254553866836,R_OP2-3_ROI
0.18551149683333135,R_OP2-3_ROI
0.31563639173585145,R_OP2-3_ROI
0.26158158268643655,R_OP2-3_ROI
0.32901704370617735,R_OP2-3_ROI
0.2147008634146168,R_OP2-3_ROI
0.3581282622684434,R_OP2-3_ROI
0.31827059232454175,R_OP2-3_ROI
0.30364441276125514,R_OP2-3_ROI
0.30233815820647925,R_OP2-3_ROI
0.3955635395874615,R_OP2-3_ROI
0.20829067941563068,R_OP2-3_ROI
0.31589712199877196,R_OP2-3_ROI
0.2640850826838569,R_OP2-3_ROI
0.189950841208399,R_OP2-3_ROI
0.2354228939494759,R_OP2-3_ROI
0.2043738201920835,R_OP2-3_ROI
0.2466435298091164,R_OP2-3_ROI
0.35490508710450264,R_OP2-3_ROI
0.3709493971997671,R_OP2-3_ROI
0.29362176765659975,R_OP2-3_ROI
0.24237378581489322,R_OP2-3_ROI
0.1997147759882814,R_OP2-3_ROI
0.31345463548275654,R_OP2-3_ROI
0.377660275176648,R_OP2-3_ROI
0.3185489571019786,R_OP2-3_ROI
0.32828730765848063,R_OP2-3_ROI
0.33789384534149036,R_OP2-3_ROI
0.28352827636183653,R_OP2-3_ROI
0.3405271472945296,R_OP2-3_ROI
0.255267657113748,R_OP2-3_ROI
0.1823944046316958,R_OP2-3_ROI
0.2889404306080263,R_OP2-3_ROI
0.36237355118893677,R_OP2-3_ROI
0.21527755308115865,R_OP2-3_ROI
0.3066024878964959,R_OP2-3_ROI
0.21650787857912868,R_OP2-3_ROI
0.3740696817713626,R_OP2-3_ROI
0.20150472883428872,R_OP2-3_ROI
0.29331688250334426,R_OP2-3_ROI
0.34930181961538675,R_OP2-3_ROI
0.3768004395730522,R_OP2-3_ROI
0.22125313710275266,R_OP2-3_ROI
0.24190137761698755,R_OP2-3_ROI
0.21334882692554397,R_OP2-3_ROI
0.3648552077774535,R_OP2-3_ROI
0.3183932955016325,R_OP2-3_ROI
0.2917071265755294,R_OP2-3_ROI
0.3375719052092747,R_OP2-3_ROI
0.2637348205635698,R_OP2-3_ROI
0.2865062544323318,R_OP2-3_ROI
0.2813516739218891,R_OP2-3_ROI
0.3328830398691009,R_OP2-3_ROI
0.31358202618639536,R_OP2-3_ROI
0.260958356025644,R_OP2-3_ROI
0.3068234275309203,R_OP2-3_ROI
0.2835282390917248,R_OP2-3_ROI
0.2423292695150706,R_OP2-3_ROI
0.25992562401070346,R_OP2-3_ROI
0.2571266061315105,R_OP2-3_ROI
0.18653757254467743,R_OP2-3_ROI
0.3392031109192195,R_OP2-3_ROI
0.19635754967281382,R_OP2-3_ROI
0.3321752768354404,R_OP2-3_ROI
0.3026016627870157,R_OP2-3_ROI
0.28776970430652293,R_OP2-3_ROI
0.1824089790444952,R_OP2-3_ROI
0.3525599653366032,R_OP2-3_ROI
0.25615171427012084,R_OP2-3_ROI
0.23254886276661396,R_OP2-3_ROI
0.3516357197481081,R_OP2-3_ROI
0.2503116388977262,R_OP2-3_ROI
0.26451015649353393,R_OP2-3_ROI
0.26076256262765396,R_OP2-3_ROI
0.3128805115478209,R_OP2-3_ROI
0.28347805885909383,R_OP2-3_ROI
0.3265654273183213,R_OP2-3_ROI
0.23555614628546764,R_OP2-3_ROI
0.2775352877251641,R_OP2-3_ROI
0.2506456968261324,R_OP2-3_ROI
0.3243866728225072,R_OP2-3_ROI
0.3265910881597194,R_OP2-3_ROI
0.25636749048607727,R_OP2-3_ROI
0.28063542742738407,R_OP2-3_ROI
0.3012238027967101,R_OP2-3_ROI
0.26368064095987587,R_OP2-3_ROI
0.298066727734463,R_OP2-3_ROI
0.25390953458741305,R_OP2-3_ROI
0.30187601357425997,R_OP2-3_ROI
0.2812198424793065,R_OP2-3_ROI
0.3047317439592768,R_OP2-3_ROI
0.38102607545816247,R_OP2-3_ROI
0.1876418624725371,R_OP2-3_ROI
0.2657488632192898,R_OP2-3_ROI
0.3176649824968632,R_OP2-3_ROI
0.3490960989488093,R_OP2-3_ROI
0.2731789730133337,R_OP2-3_ROI
0.40310345730285296,R_OP2-3_ROI
0.2524216615018693,R_OP2-3_ROI
0.2789600960363978,R_OP2-3_ROI
0.297003224247006,R_OP2-3_ROI
0.3078925368195604,R_OP2-3_ROI
0.242410109651281,R_OP2-3_ROI
0.344214346448358,R_OP2-3_ROI
0.293460090144862,R_OP2-3_ROI
0.23431159621464864,R_OP2-3_ROI
0.3777459237361896,R_OP2-3_ROI
0.3798532948203309,R_OP2-3_ROI
0.30213145462387314,R_OP2-3_ROI
0.28491083324957844,R_OP2-3_ROI
0.33735532178199645,R_OP2-3_ROI
0.26427273732354173,R_OP2-3_ROI
0.24533188015975874,R_OP2-3_ROI
0.3106698026966682,R_OP2-3_ROI
0.292968824612896,R_OP2-3_ROI
0.19731483344440737,R_OP2-3_ROI
0.25216518806667415,R_OP2-3_ROI
0.42892290718214127,R_OP2-3_ROI
0.26761216573924185,R_OP2-3_ROI
0.32178087740192224,R_OP2-3_ROI
0.18779874156704734,R_OP2-3_ROI
0.2972288359883716,R_OP2-3_ROI
0.30921055149968424,R_OP2-3_ROI
0.27700395407246137,R_OP2-3_ROI
0.1922194729018945,R_OP2-3_ROI
0.32954601808195294,R_OP2-3_ROI
0.30345246333344655,R_OP2-3_ROI
0.29349217792893223,R_OP2-3_ROI
0.25383602576381803,R_OP2-3_ROI
0.20496657669969792,R_OP2-3_ROI
0.3434884547138513,R_OP2-3_ROI
0.3818755959069273,R_OP2-3_ROI
0.17654537836228718,R_OP2-3_ROI
0.1690840418355281,R_OP2-3_ROI
0.2277321771003686,R_OP2-3_ROI
0.30416140628290955,R_OP2-3_ROI
0.2479582196308061,R_OP2-3_ROI
0.4168658619616027,R_OP2-3_ROI
0.24587244522353296,R_OP2-3_ROI
0.29199763862232286,R_OP2-3_ROI
0.26489031072947133,R_OP2-3_ROI
0.3115275996904752,R_OP2-3_ROI
0.39992240980930405,R_OP2-3_ROI
0.25579393443873044,R_OP2-3_ROI
0.2690375992745659,R_OP2-3_ROI
0.3416847268953011,R_OP2-3_ROI
0.32092588865452937,R_OP2-3_ROI
0.28180645639451773,R_OP2-3_ROI
0.23529430635666848,R_OP2-3_ROI
0.3371442834569735,R_OP2-3_ROI
0.19227181365450408,R_OP2-3_ROI
0.3260987718433127,R_OP2-3_ROI
0.27704275111572885,R_OP2-3_ROI
0.29110619008539035,R_OP2-3_ROI
0.3852266650863696,R_OP2-3_ROI
0.39430213301253497,R_OP2-3_ROI
0.32940957141075816,R_OP2-3_ROI
0.16037236048200704,R_OP2-3_ROI
0.2138285816413043,R_OP2-3_ROI
0.24153169283827386,R_OP2-3_ROI
0.27691523763402803,R_OP2-3_ROI
0.22265226234697827,R_OP2-3_ROI
0.23765827302538275,R_OP2-3_ROI
0.29955992320350977,R_OP2-3_ROI
0.25003899547968456,R_OP2-3_ROI
0.20982430395166513,R_OP2-3_ROI
0.3669550788869018,R_OP2-3_ROI
0.26021037807134734,R_OP2-3_ROI
0.31683624379995917,R_OP2-3_ROI
0.3220920843387353,R_OP2-3_ROI
0.3460513681983258,R_OP2-3_ROI
0.31062904314797546,R_OP2-3_ROI
