rho,roi
0.021133526247310616,L_H_ROI
-0.0523272431971685,L_H_ROI
0.08079665243652626,L_H_ROI
-0.048786488820482254,L_H_ROI
-0.09325686191721606,L_H_ROI
-0.020833673237801116,L_H_ROI
0.02653879296058597,L_H_ROI
0.052206006117181084,L_H_ROI
0.00042555136826891203,L_H_ROI
-0.050610497935508786,L_H_ROI
-0.06524927473309983,L_H_ROI
-0.04415580559129442,L_H_ROI
-0.08011876072317639,L_H_ROI
-0.051366623349198615,L_H_ROI
-0.059347408895395456,L_H_ROI
-0.046432758996209716,L_H_ROI
-0.002721867183446766,L_H_ROI
-0.044361581407684515,L_H_ROI
-0.03987436409192232,L_H_ROI
-0.019364487608698105,L_H_ROI
0.06352934313764609,L_H_ROI
-0.06189945670801596,L_H_ROI
-0.05240257803803593,L_H_ROI
-0.031213560233667573,L_H_ROI
-0.007049215275882895,L_H_ROI
0.11371875182041605,L_H_ROI
-0.03318873741891461,L_H_ROI
-0.01695206815053829,L_H_ROI
0.003564557376183519,L_H_ROI
-0.022623396203703038,L_H_ROI
-0.0125716898024202,L_H_ROI
-0.04570089447100935,L_H_ROI
-0.009578944645450125,L_H_ROI
-0.020258676332481587,L_H_ROI
0.02295077032703866,L_H_ROI
-0.0026747098257350957,L_H_ROI
0.021552772628734524,L_H_ROI
-0.047546143921385974,L_H_ROI
-0.011196593556684495,L_H_ROI
0.06757776184750006,L_H_ROI
-0.005819748046302171,L_H_ROI
-0.04334004133608002,L_H_ROI
-0.07487527535504071,L_H_ROI
-0.03262186226750579,L_H_ROI
-0.0808753208590481,L_H_ROI
0.020304511874890564,L_H_ROI
-0.016298055807256837,L_H_ROI
0.0650509301798646,L_H_ROI
-0.06885427176992712,L_H_ROI
0.028961535350148004,L_H_ROI
-0.028417584556991952,L_H_ROI
-0.10918236086099159,L_H_ROI
0.04950240565599617,L_H_ROI
-0.027421700727533874,L_H_ROI
-0.031378482030791216,L_H_ROI
-0.00959447047309573,L_H_ROI
-0.08025910007096287,L_H_ROI
-0.014858487754285245,L_H_ROI
0.028118365757261076,L_H_ROI
-0.0757158846880116,L_H_ROI
-0.0634598753780015,L_H_ROI
0.013903612741244964,L_H_ROI
-0.036420388525951294,L_H_ROI
0.010200847788137169,L_H_ROI
-0.020018882719729025,L_H_ROI
-0.010418364648975591,L_H_ROI
-0.011079250044729828,L_H_ROI
0.006737205501371305,L_H_ROI
-0.044504596315917466,L_H_ROI
-0.05522797486823028,L_H_ROI
-0.03987868569529998,L_H_ROI
-0.03370658560237126,L_H_ROI
0.04001434348621584,L_H_ROI
0.011289960259934423,L_H_ROI
-0.04007544526905675,L_H_ROI
-0.09120458783271043,L_H_ROI
0.030625283716266858,L_H_ROI
-0.026721451867422665,L_H_ROI
-0.0070902127234864195,L_H_ROI
-0.05156503694296667,L_H_ROI
0.01639666115305307,L_H_ROI
-0.04980135239899535,L_H_ROI
-0.0548108528346903,L_H_ROI
-0.03463693374926592,L_H_ROI
-0.0055011014742124146,L_H_ROI
-0.01738911126369178,L_H_ROI
-0.013958574109738407,L_H_ROI
-0.08510750698441322,L_H_ROI
-0.12697676687918175,L_H_ROI
-0.00021687410234152646,L_H_ROI
0.044752491957022675,L_H_ROI
0.008746614695286982,L_H_ROI
-0.07045864328425108,L_H_ROI
-0.03344919049588006,L_H_ROI
-0.03432903907221872,L_H_ROI
-0.048012038155662407,L_H_ROI
-0.01918779050686132,L_H_ROI
-0.008396587866391945,L_H_ROI
-0.057641210907649156,L_H_ROI
-0.015607839031392848,L_H_ROI
-0.0037708015976571168,L_H_ROI
-0.03784032373264071,L_H_ROI
-0.0672966745333583,L_H_ROI
-0.04639167812129582,L_H_ROI
-0.025443463147164055,L_H_ROI
0.04337199912475595,L_H_ROI
0.047556691069322185,L_H_ROI
0.00955353932721728,L_H_ROI
-0.02865450040180872,L_H_ROI
-0.048704363393068356,L_H_ROI
-0.014904412290449455,L_H_ROI
0.002246110213760793,L_H_ROI
0.023539961391011825,L_H_ROI
0.05892466338356205,L_H_ROI
-0.08230848692938585,L_H_ROI
-0.07890777786572453,L_H_ROI
-0.07150987849452536,L_H_ROI
-0.026720006668766796,L_H_ROI
-0.05933679375655418,L_H_ROI
-0.07132537235016728,L_H_ROI
0.02888290839386195,L_H_ROI
-0.11061537463342086,L_H_ROI
-0.08951752340160885,L_H_ROI
-0.07640041901468564,L_H_ROI
-0.012306825860767983,L_H_ROI
0.01656307834775506,L_H_ROI
-0.013502087758341597,L_H_ROI
-0.07268376896346015,L_H_ROI
-0.03311887554433712,L_H_ROI
-0.0189118923696201,L_H_ROI
0.02589840496725878,L_H_ROI
-0.0724046849271506,L_H_ROI
-0.025099264692608945,L_H_ROI
0.005604245382785409,L_H_ROI
-0.0652703539929724,L_H_ROI
-0.013526838423963516,L_H_ROI
-0.07024946867391592,L_H_ROI
-0.05365706904572426,L_H_ROI
-0.05597262939318293,L_H_ROI
-0.031781584850739925,L_H_ROI
-0.02676945441435364,L_H_ROI
0.002549872440031558,L_H_ROI
-0.0182143127394008,L_H_ROI
-0.0458758610197986,L_H_ROI
0.045674613548262584,L_H_ROI
0.005975516447488683,L_H_ROI
-0.027162386032610737,L_H_ROI
-0.03595869540412053,L_H_ROI
-0.03329244410761785,L_H_ROI
-0.031625467295607126,L_H_ROI
0.01885523066786235,L_H_ROI
-0.04375721834031902,L_H_ROI
-0.05648384475345468,L_H_ROI
0.031162532695337447,L_H_ROI
-0.06141078237342383,L_H_ROI
0.007228727367824567,L_H_ROI
-0.01319110267780392,L_H_ROI
-0.013949779255201303,L_H_ROI
0.039623338487471856,L_H_ROI
0.010408421677368818,L_H_ROI
-0.0070839662543639645,L_H_ROI
-0.04754308708172747,L_H_ROI
-0.04033333533749417,L_H_ROI
0.002136603848809533,L_H_ROI
-0.03145615767892865,L_H_ROI
-0.033266620905494426,L_H_ROI
-0.04985732723403262,L_H_ROI
0.009252252258109878,L_H_ROI
-0.024306508388463374,L_H_ROI
-0.0336463994655985,L_H_ROI
-0.02944484824624863,L_H_ROI
0.04340211750253686,L_H_ROI
-0.06299785547757723,L_H_ROI
-0.039618904812103374,L_H_ROI
-0.060361076896614727,L_H_ROI
-0.08406525269069345,L_H_ROI
-0.024775246564657183,L_H_ROI
-0.0146909279568635,L_H_ROI
-0.023903959802983217,L_H_ROI
