rho,roi
0.29798891475152894,R_PFop_ROI
0.33248305018044966,R_PFop_ROI
0.2836506607587295,R_PFop_ROI
0.19387086974011097,R_PFop_ROI
0.2266108994648187,R_PFop_ROI
0.27782632140310715,R_PFop_ROI
0.2754638167042387,R_PFop_ROI
0.31310250319770144,R_PFop_ROI
0.29058195807782855,R_PFop_ROI
0.19552878820251998,R_PFop_ROI
0.2983220470408997,R_PFop_ROI
0.22030538747973608,R_PFop_ROI
0.3400664114723575,R_PFop_ROI
0.2714982916345819,R_PFop_ROI
0.2694577433172006,R_PFop_ROI
0.228562474801499,R_PFop_ROI
0.23090642975501713,R_PFop_ROI
0.2432762932759246,R_PFop_ROI
0.27248137702314135,R_PFop_ROI
0.24218006001003622,R_PFop_ROI
0.23195953729510915,R_PFop_ROI
0.25988387963854265,R_PFop_ROI
0.2796198561827344,R_PFop_ROI
0.2449613428086551,R_PFop_ROI
0.2783785253062204,R_PFop_ROI
0.355915322860471,R_PFop_ROI
0.3134855332528549,R_PFop_ROI
0.17495966821300446,R_PFop_ROI
0.2502400217339865,R_PFop_ROI
0.313709943135402,R_PFop_ROI
0.32087899884916316,R_PFop_ROI
0.21745801907307877,R_PFop_ROI
0.3133962410915486,R_PFop_ROI
0.2546100438536436,R_PFop_ROI
0.35066231282832905,R_PFop_ROI
0.22423344107834445,R_PFop_ROI
0.3215724067723154,R_PFop_ROI
0.25946937188428637,R_PFop_ROI
0.27497282022902664,R_PFop_ROI
0.28660960068769586,R_PFop_ROI
0.3145172674198205,R_PFop_ROI
0.29581804326923045,R_PFop_ROI
0.3455946197356854,R_PFop_ROI
0.2591743994805574,R_PFop_ROI
0.27356361603479523,R_PFop_ROI
0.24838069916715355,R_PFop_ROI
0.23478490013232287,R_PFop_ROI
0.296231397509613,R_PFop_ROI
0.31802755838180075,R_PFop_ROI
0.1849084630688141,R_PFop_ROI
0.24060862822072543,R_PFop_ROI
0.3268962260974391,R_PFop_ROI
0.29295233289577527,R_PFop_ROI
0.2607561627584294,R_PFop_ROI
0.14771511189103936,R_PFop_ROI
0.2674053875146124,R_PFop_ROI
0.2925144296205706,R_PFop_ROI
0.2607381216308411,R_PFop_ROI
