rho,roi
0.2783395386494336,R_VMV2_ROI
0.29330483078734265,R_VMV2_ROI
0.25277706188454946,R_VMV2_ROI
0.3165114410911311,R_VMV2_ROI
0.31055146104763276,R_VMV2_ROI
0.24275031153000762,R_VMV2_ROI
0.20645200218516982,R_VMV2_ROI
0.26279678567401193,R_VMV2_ROI
0.38825674557039097,R_VMV2_ROI
0.17705699855598112,R_VMV2_ROI
0.19496776655247375,R_VMV2_ROI
0.26063682288787127,R_VMV2_ROI
0.25410848330449504,R_VMV2_ROI
0.25929514214774985,R_VMV2_ROI
0.30037614773633653,R_VMV2_ROI
0.24888805869076797,R_VMV2_ROI
0.14875675572045535,R_VMV2_ROI
0.19717370515644866,R_VMV2_ROI
0.18059239349029932,R_VMV2_ROI
0.22237812043507418,R_VMV2_ROI
0.19350197974889297,R_VMV2_ROI
0.2612278566921744,R_VMV2_ROI
0.1873696677165282,R_VMV2_ROI
0.18724843837649757,R_VMV2_ROI
0.1291782973716712,R_VMV2_ROI
0.20314961080945745,R_VMV2_ROI
0.1986133413376086,R_VMV2_ROI
0.3183160014614782,R_VMV2_ROI
0.27603244269995103,R_VMV2_ROI
0.2546209470906816,R_VMV2_ROI
0.2606534389349159,R_VMV2_ROI
0.22770386309797214,R_VMV2_ROI
0.3272253476912693,R_VMV2_ROI
0.3010854428690805,R_VMV2_ROI
0.22479125745589695,R_VMV2_ROI
0.24216771627601474,R_VMV2_ROI
0.34529710882112474,R_VMV2_ROI
0.17717690044585335,R_VMV2_ROI
0.13216450511902683,R_VMV2_ROI
0.2526354991440848,R_VMV2_ROI
0.23336839484126945,R_VMV2_ROI
0.29807012423703727,R_VMV2_ROI
0.29600542079429104,R_VMV2_ROI
0.35043476078541297,R_VMV2_ROI
0.213856756869563,R_VMV2_ROI
0.2519928938189058,R_VMV2_ROI
0.17808802385072128,R_VMV2_ROI
0.22734376078997898,R_VMV2_ROI
0.30256341682106724,R_VMV2_ROI
0.2488660400029683,R_VMV2_ROI
0.16941859569882317,R_VMV2_ROI
0.25595781617117835,R_VMV2_ROI
0.3088828850328965,R_VMV2_ROI
0.19659973042262277,R_VMV2_ROI
0.2136866058821824,R_VMV2_ROI
0.2192536259221968,R_VMV2_ROI
0.18252662014612786,R_VMV2_ROI
0.20951609519657743,R_VMV2_ROI
0.2758601850777577,R_VMV2_ROI
0.283485975380814,R_VMV2_ROI
0.27696600433273466,R_VMV2_ROI
0.24461738299493307,R_VMV2_ROI
0.275517594324598,R_VMV2_ROI
0.2534207852596613,R_VMV2_ROI
0.260815984035673,R_VMV2_ROI
0.2708655393346431,R_VMV2_ROI
0.23313502873872888,R_VMV2_ROI
0.20252058020443847,R_VMV2_ROI
0.21186568932162503,R_VMV2_ROI
0.16505417093942126,R_VMV2_ROI
0.2337831103719593,R_VMV2_ROI
0.19972095649272417,R_VMV2_ROI
0.26829830814571,R_VMV2_ROI
0.2430633125275782,R_VMV2_ROI
0.29992242051725404,R_VMV2_ROI
0.22642891878033344,R_VMV2_ROI
0.33987619693751847,R_VMV2_ROI
0.27744746215442817,R_VMV2_ROI
0.21570492259666213,R_VMV2_ROI
0.142747716877753,R_VMV2_ROI
0.28028299849092336,R_VMV2_ROI
0.18366076707678447,R_VMV2_ROI
0.3030304306055405,R_VMV2_ROI
0.10962477682337211,R_VMV2_ROI
0.2195027573838755,R_VMV2_ROI
0.21864500582413066,R_VMV2_ROI
0.22767245799286337,R_VMV2_ROI
0.15173548949809607,R_VMV2_ROI
0.206139455721901,R_VMV2_ROI
0.32774340354099435,R_VMV2_ROI
0.1943835131871467,R_VMV2_ROI
0.2023401765354105,R_VMV2_ROI
0.19756461567144165,R_VMV2_ROI
0.22468014179933332,R_VMV2_ROI
0.15737747903500382,R_VMV2_ROI
0.21422249419817227,R_VMV2_ROI
0.22793106540380512,R_VMV2_ROI
0.2545072183067335,R_VMV2_ROI
0.2252194384778432,R_VMV2_ROI
0.3014749897795198,R_VMV2_ROI
0.23065316407921643,R_VMV2_ROI
0.14217088538946313,R_VMV2_ROI
0.2353366355475899,R_VMV2_ROI
0.20638057808130475,R_VMV2_ROI
0.1619261048483721,R_VMV2_ROI
0.3434279403354989,R_VMV2_ROI
0.3073600401002393,R_VMV2_ROI
0.30449047892984293,R_VMV2_ROI
0.18769222928656143,R_VMV2_ROI
0.21619960604065308,R_VMV2_ROI
0.21171967265518626,R_VMV2_ROI
0.23421595274350424,R_VMV2_ROI
0.13781718457867997,R_VMV2_ROI
0.27286000011446576,R_VMV2_ROI
0.21028744650224374,R_VMV2_ROI
0.22683600938570703,R_VMV2_ROI
0.20912730676520094,R_VMV2_ROI
0.3068066846167069,R_VMV2_ROI
0.26861939251641354,R_VMV2_ROI
0.24693465828324496,R_VMV2_ROI
0.23775653059445057,R_VMV2_ROI
0.22392639826629282,R_VMV2_ROI
0.22737626366426056,R_VMV2_ROI
0.22292481819622337,R_VMV2_ROI
0.28347796764668964,R_VMV2_ROI
0.21018026879353935,R_VMV2_ROI
0.25084195871657244,R_VMV2_ROI
0.2616212956078214,R_VMV2_ROI
0.21836742649304774,R_VMV2_ROI
0.2707663042330908,R_VMV2_ROI
0.2712643456789373,R_VMV2_ROI
0.1830340829287714,R_VMV2_ROI
0.32155336489674113,R_VMV2_ROI
0.19872850025709898,R_VMV2_ROI
0.29956934537165647,R_VMV2_ROI
0.3299296237621773,R_VMV2_ROI
0.3313362397599279,R_VMV2_ROI
0.2658387879292005,R_VMV2_ROI
0.23648463678234702,R_VMV2_ROI
