rho,roi
0.0809167356713424,L_VMV1_ROI
0.15573844581114898,L_VMV1_ROI
0.12230515715200416,L_VMV1_ROI
0.2272255447272611,L_VMV1_ROI
0.13196128040148836,L_VMV1_ROI
0.09726242837852418,L_VMV1_ROI
0.12029191448539304,L_VMV1_ROI
0.22344790249800456,L_VMV1_ROI
0.10054807778714034,L_VMV1_ROI
0.13299862870772566,L_VMV1_ROI
0.10487432960501838,L_VMV1_ROI
0.05463641118576413,L_VMV1_ROI
0.14000288056290291,L_VMV1_ROI
0.09522965351036008,L_VMV1_ROI
0.12362323152424261,L_VMV1_ROI
0.1286141554573515,L_VMV1_ROI
0.040594875752718446,L_VMV1_ROI
0.14698655737684202,L_VMV1_ROI
0.18538452444444314,L_VMV1_ROI
0.10518532956440195,L_VMV1_ROI
0.20817034301286333,L_VMV1_ROI
0.01838086137945038,L_VMV1_ROI
0.09849684002671194,L_VMV1_ROI
0.12853798961341265,L_VMV1_ROI
0.1082379930154465,L_VMV1_ROI
0.17042389450311166,L_VMV1_ROI
0.09251542847501158,L_VMV1_ROI
0.17490206093233193,L_VMV1_ROI
0.15720324575572386,L_VMV1_ROI
0.1621547770989566,L_VMV1_ROI
0.10279954726532259,L_VMV1_ROI
0.1733437087343611,L_VMV1_ROI
0.09769469679387807,L_VMV1_ROI
0.18794977363298063,L_VMV1_ROI
0.08037138419479764,L_VMV1_ROI
0.05239602742479928,L_VMV1_ROI
0.08298371622935917,L_VMV1_ROI
0.14420922858991977,L_VMV1_ROI
0.1652356590401919,L_VMV1_ROI
0.19240837040881398,L_VMV1_ROI
0.16085274260842664,L_VMV1_ROI
0.1586709168490945,L_VMV1_ROI
0.07909103723204947,L_VMV1_ROI
0.16602487422757278,L_VMV1_ROI
0.03590652415039153,L_VMV1_ROI
0.051292158804841066,L_VMV1_ROI
0.1933344336375022,L_VMV1_ROI
0.1234860556479109,L_VMV1_ROI
0.13829594103687032,L_VMV1_ROI
0.06504549115974688,L_VMV1_ROI
0.15129798067473044,L_VMV1_ROI
0.17078349292910544,L_VMV1_ROI
0.07459703223926883,L_VMV1_ROI
0.15441352099951244,L_VMV1_ROI
0.1682930088237821,L_VMV1_ROI
0.09722053497095678,L_VMV1_ROI
0.10368050739806131,L_VMV1_ROI
0.07556936497561001,L_VMV1_ROI
0.13837095646865805,L_VMV1_ROI
0.05408953628408197,L_VMV1_ROI
0.08593396683078175,L_VMV1_ROI
0.08987591603847947,L_VMV1_ROI
0.12926783078135062,L_VMV1_ROI
0.14389830185972521,L_VMV1_ROI
0.08003900106660009,L_VMV1_ROI
0.08255679332682962,L_VMV1_ROI
0.16252007832496532,L_VMV1_ROI
0.04868701857553756,L_VMV1_ROI
0.14877540214041604,L_VMV1_ROI
0.0578577804307445,L_VMV1_ROI
0.1880750029044162,L_VMV1_ROI
0.06771723150017732,L_VMV1_ROI
0.06893498597344198,L_VMV1_ROI
0.173911128406738,L_VMV1_ROI
0.0709304960069929,L_VMV1_ROI
0.20926716916772178,L_VMV1_ROI
0.18603284392083214,L_VMV1_ROI
0.10315021159436061,L_VMV1_ROI
0.18395620909754212,L_VMV1_ROI
0.07118638546350953,L_VMV1_ROI
0.05087296797723488,L_VMV1_ROI
0.18728374918078594,L_VMV1_ROI
0.17403529716718033,L_VMV1_ROI
0.19108144216754505,L_VMV1_ROI
0.14101860556948573,L_VMV1_ROI
0.14617985129900835,L_VMV1_ROI
0.046643243338029106,L_VMV1_ROI
0.10984363676108842,L_VMV1_ROI
0.24815329573055941,L_VMV1_ROI
0.1461094715682583,L_VMV1_ROI
